crn,catalog_id,section,credits,title,meetings,primary_instructor
58448,BU 0395,01,3.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/21-08/31', 'location': 'BY ARR '}]",Sarah Jennie  Bollinger
58449,BU 0397,01,1.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/21-08/31', 'location': 'BY ARR '}]",Sarah Jennie  Bollinger
58431,BU 0591,01,3.000,Business Practicum,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/21-08/15', 'location': 'BY ARR '}]",Dawn W  Massey
58166,BB 0121,01,0.000,SHRM Essentials of Human Resource Management,"[{'days': 'F', 'times': '0900am-0400pm', 'dates': '06/01-06/08', 'location': 'DSB 109'}]",Nancy L.  Varsos
58116,BB 0134,01,0.000,Investment Planning,"[{'days': 'T', 'times': '0630pm-1000pm', 'dates': '06/12-08/21', 'location': 'DSB 2109A'}]",Paul A.  Rivera
58366,BB 0138,01,0.000,Retirement Planning and Employer-Sponsored Benefits,"[{'days': 'M', 'times': '0630pm-1000pm', 'dates': '06/11-08/20', 'location': 'DSB 2109A'}]",Paul A.  Rivera
58343,CH 0007,01,3.000,Introduction to Forensic Science,"[{'days': 'MTWRF', 'times': '0930am-1230pm', 'dates': '07/09-07/20', 'location': 'BNW 332'}]",Amanda S.  Harper-Leatherman
58344,CH 0111,01,3.000,General Chemistry I,"[{'days': 'MTWRF', 'times': '0800am-1000am', 'dates': '06/04-07/06', 'location': 'BNW 334'}]",Sangamithra   Chintapalli
58345,CH 0111L,01,1.000,General Chemistry I Lab,"[{'days': 'TWR', 'times': '1230pm-0330pm', 'dates': '06/04-07/06', 'location': 'BNW 361'}]",Jon J.  Harper
58090,CH 0112,01,3.000,General Chemistry II,"[{'days': 'MTWRF', 'times': '0800am-1000am', 'dates': '07/09-08/10', 'location': 'BNW 334'}]",Sangamithra   Chintapalli
58091,CH 0112L,01,1.000,General Chemistry II Lab,"[{'days': 'TWR', 'times': '1230pm-0330pm', 'dates': '07/09-08/10', 'location': 'BNW 361'}]",Jon J.  Harper
58222,CH 0211,01,3.000,Organic Chemistry I,"[{'days': 'MTWRF', 'times': '0800am-1000am', 'dates': '06/04-07/06', 'location': 'BNW 333'}]",Donald J.  Wolanin
58223,CH 0211L,01,1.000,Organic Chemistry I Lab,"[{'days': 'TWR', 'times': '1230pm-0430pm', 'dates': '06/04-07/06', 'location': 'BNW 339'}]",Omari   Ansong
58224,CH 0212,01,3.000,Organic Chemistry II,"[{'days': 'MTWRF', 'times': '0800am-1000am', 'dates': '07/09-08/10', 'location': 'BNW 333'}]",Donald J.  Wolanin
58225,CH 0212L,01,1.000,Organic Chemistry II Lab,"[{'days': 'TWR', 'times': '1230pm-0430pm', 'dates': '07/09-08/10', 'location': 'BNW 339'}]",Omari   Ansong
58003,CO 0100,OL1,3.000,Human Communication Theories,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/29-07/07', 'location': 'ONLINE '}]",Qin   Zhang
58123,CO 0101,OL1,3.000,Argument and Advocacy,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/29-07/07', 'location': 'ONLINE '}]",Audra Kate  Nuru
58004,CO 0240,OL1,3.000,Intercultural Communication,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/29-07/07', 'location': 'ONLINE '}]",Qin   Zhang
58452,CO 0397,MP,3.000,Independent Study,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/21-08/31', 'location': 'BY ARR '}]",Michael P.  Pagano
58174,CO 0399,01,1.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/21-08/31', 'location': 'BY ARR '}]",Qin   Zhang
58175,CO 0399,03,3.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/21-08/31', 'location': 'BY ARR '}]",Qin   Zhang
58476,CO 0560,QZ,3.000,Thesis Proposal,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/21-08/15', 'location': 'BY ARR '}]",Qin   Zhang
58436,CO 0598,AN,3.000,Independent Study,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/21-08/31', 'location': 'BY ARR '}]",Audra Kate  Nuru
58438,CO 0598,NB,3.000,Independent Study,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/21-08/31', 'location': 'BY ARR '}]",Niall P.  Brennan
58018,CN 0410,01,3.000,Grief and Loss Counseling,"[{'days': 'MTWRF', 'times': '0900am-0400pm', 'dates': '07/16-07/20', 'location': 'CNS 101'}]",Stephanie F.  Hall
58019,CN 0433,01,3.000,Multicultural Issues in Counseling,"[{'days': 'MTWRF', 'times': '0900am-0400pm', 'dates': '07/30-08/03', 'location': 'CNS 108'}]",Courtland C  Lee
58020,CN 0447,01,3.000,Lifespan Human Development,"[{'days': 'TR', 'times': '0900am-0500pm', 'dates': '05/21-06/01', 'location': 'CNS 203'}]",Virginia A.  Kelly
58021,CN 0465,01,3.000,Introduction to Substance Abuse and Addictions,"[{'days': 'TR', 'times': '0430pm-0830pm', 'dates': '07/09-08/03', 'location': 'CNS 106'}]",Joseph A.  Graziano
58055,CN 0515,01,3.000,Trauma and Crisis Intervention,"[{'days': 'MW', 'times': '0430pm-0830pm', 'dates': '06/05-07/03', 'location': 'CNS 104'}]",Tomichan   Aprame
58381,CN 0557,01,3.000,Co-occuring Disorders in Substance Abuse and Addictions Counseling,"[{'days': 'MW', 'times': '0900am-0500pm', 'dates': '05/21-06/04', 'location': 'CNS 206'}]",Virginia A.  Kelly
58167,CN 0590C,01,3.000,Internship: Clinical Mental Health Counseling,"[{'days': 'M', 'times': '0430pm-0700pm', 'dates': '05/21-08/06', 'location': 'DW G111'}]",Tracey   Robert
58168,CN 0590C,02,3.000,Internship: Clinical Mental Health Counseling,"[{'days': 'M', 'times': '0430pm-0700pm', 'dates': '05/21-08/06', 'location': 'DW G108'}]",JoAnn M.  O'Connell
58007,EC 0011,01,3.000,Introduction to Microeconomics,"[{'days': 'MTWRF', 'times': '0930am-1230pm', 'dates': '07/09-07/20', 'location': 'DMH 231'}]",Philip J.  Lane
58368,EC 0011,02,3.000,Introduction to Microeconomics,"[{'days': 'MTR', 'times': '0645pm-0955pm', 'dates': '07/09-08/03', 'location': 'DMH 350'}]",Mark S.  Leclair
58006,EC 0011,OL1,3.000,Introduction to Microeconomics,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/29-07/06', 'location': 'ONLINE '}]",William F.  Vasquez Mazariegos
58008,EC 0012,OL1,3.000,Introduction to Macroeconomics,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/09-08/17', 'location': 'ONLINE '}]",William F.  Vasquez Mazariegos
58471,EC 0299,01,3.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/21-08/15', 'location': 'BY ARR '}]",Sarah Jennie  Bollinger
58022,ED 0405,01,3.000,Contexts of Education in the Primary Grades,"[{'days': 'MW', 'times': '0400pm-0800pm', 'dates': '07/09-08/03', 'location': 'CNS 10'}]",Claudia Schwarz  Wolen
58475,ED 0459,01,3.000,Developmental Reading in the Secondary School,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/21-08/15', 'location': 'BY ARR '}]",Bryan R.  Crandall
58023,ED 0497,01,3.000,Teaching Science in the Elementary Classroom,"[{'days': 'MTWR', 'times': '0430pm-0830pm', 'dates': '05/21-06/04', 'location': 'BNW 332'}]",Ryan P.  Colwell
58024,ED 0499,01,3.000,Introduction to Educational Research,"[{'days': 'MW', 'times': '0400pm-0800pm', 'dates': '06/05-07/03', 'location': 'CNS 108'}]",Sarah-Jane   Henry
58025,ED 0499,OL1,3.000,Introduction to Educational Research,"[{'days': '\xa0', 'times': 'TBA', 'dates': '06/04-07/03', 'location': 'ONLINE '}]",Barbara Lynn  Welles
58382,ED 0511,01,3.000,Educating for Social Responsibility and Civic Engagement: A Capstone Seminar,"[{'days': 'TR', 'times': '0400pm-0800pm', 'dates': '06/05-07/03', 'location': 'CNS 9'}]",Terri L.  Germain-Williams
58026,ED 0512,01,3.000,Contemporary Schooling in Society,"[{'days': 'TR', 'times': '0400pm-0800pm', 'dates': '06/05-07/03', 'location': 'CNS 10'}]",Romina A.  Pacheco
58250,ED 0534,01,3.000,Theories of Learning,"[{'days': 'MW', 'times': '0430pm-0815pm', 'dates': '07/09-08/03', 'location': 'CNS 1'}]",Deborah L.  Edelman
58385,ED 0561,01,0.000-4.000,Summer Institute in the Teaching of Writing,"[{'days': 'TWR', 'times': '0900am-0300pm', 'dates': '07/09-08/03', 'location': 'CNS 9'}]",Bryan R.  Crandall
58027,ED 0572,01,3.000,Guided Research in Science,"[{'days': '\xa0', 'times': 'TBA', 'dates': '06/05-07/03', 'location': 'ONLINE '}, {'days': 'W', 'times': '0400pm-0600pm', 'dates': '06/06-06/06', 'location': 'CNS 106'}]",Bridget M.  Fine
58409,ED 0599,01,3.000,Professional Writing Seminar: Product of Learning,"[{'days': 'TR', 'times': '0400pm-0800pm', 'dates': '05/08-05/17', 'location': 'CNS 5'}, {'days': 'TR', 'times': '0400pm-0800pm', 'dates': '06/12-06/26', 'location': 'CNS 104'}]",Bernadine   Krawczyk
58254,MD 0400,OL1,3.000,Introduction to Educational Technology,"[{'days': '\xa0', 'times': 'TBA', 'dates': '06/06-07/03', 'location': 'ONLINE '}]",Joshua C.  Elliott
58388,MD 0401G,OL1,3.000,Special Topics: Building Mobile Apps for Education,"[{'days': '\xa0', 'times': 'TBA', 'dates': '06/06-07/03', 'location': 'ONLINE '}]",Jay L.  Rozgonyi
58389,MD 0469,01,3.000,Establishing Worldwide Learning Communities through Technology,"[{'days': 'MTWRF', 'times': '0900am-0300pm', 'dates': '07/23-07/27', 'location': 'CNS 101'}]",Joshua C.  Elliott
58390,MD 0490,01,3.000,Achieving an Interdisciplinary Approach to Teaching through Technology,"[{'days': 'MTWRF', 'times': '0900am-0300pm', 'dates': '08/06-08/10', 'location': 'CNS 101'}]",Joshua C.  Elliott
58433,MD 0585,01,3.000,Capstone Experience,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/09-08/03', 'location': 'BY ARR '}]",Joshua C.  Elliott
58335,ECE 0423,OL1,3.000,Thermal Management of Microdevices,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/21-08/10', 'location': 'ONLINE '}]",Mehdi   Safari Qariq
58228,EG 0060,01,3.000,STEM of Guitar,"[{'days': 'MTWRF', 'times': '0930am-1230pm', 'dates': '07/09-07/20', 'location': 'LYL 1'}]",Ryan A.  Munden
58474,EG 0399,MZ,1.000,Independent Study: Introduction to Java,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/01-08/15', 'location': 'BY ARR '}]",Michael P.  Zabinski
58346,EN 0011,01,3.000,Texts and Contexts I: Writing as Craft and Inquiry,"[{'days': 'MTWRF', 'times': '1030am-1230pm', 'dates': '07/09-08/03', 'location': 'DMH 331'}]",Rebecca Louise  Dimyan
58093,EN 0012,OL1,3.000,Texts and Contexts II: Writing About Literature,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/29-07/07', 'location': 'ONLINE '}]",Gale J.  Bellas
58347,EN 0012,OL2,3.000,Texts and Contexts II: Writing About Literature,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/09-08/18', 'location': 'ONLINE '}]",Katherine V.  Veilleux
58348,EN 0102,OL1,3.000,Introduction to Contemporary World Literature,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/29-07/07', 'location': 'ONLINE '}]",Sally E.  O'Driscoll
58350,EN 0141,OL1,3.000,Imagining Shakespeare,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/29-07/07', 'location': 'ONLINE '}]",Shannon E.  Kelley
58468,EN 0141,OL2,3.000,Imagining Shakespeare,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/09-08/18', 'location': 'ONLINE '}]",Shannon E.  Kelley
58229,EN 0161,01,3.000,Irish Literature,"[{'days': 'MTWRF', 'times': '1030am-1230pm', 'dates': '07/09-08/03', 'location': 'DMH 348'}]",Marion M.  White
58351,EN 0163,OL1,3.000,The Literature of Illness and Healing: Wounded Storytellers and Dedicated Healers,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/09-08/18', 'location': 'ONLINE '}]",Jacqueline   Rinaldi
58028,EN 0405,01,3.000,Literature for Young Adults,"[{'days': 'TR', 'times': '1000am-0230pm', 'dates': '07/09-08/03', 'location': 'DMH 350'}]",Mary Elizabeth  Nelson
58010,ENW 0200,01,3.000,Creative Writing,"[{'days': 'MTWRF', 'times': '0930am-1230pm', 'dates': '07/09-07/20', 'location': 'DMH 347'}]",Laura Marie  Marciano
58149,ENW 0346,EO,1.000-3.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/21-08/15', 'location': 'BY ARR '}]",Emily J.  Orlando
58477,ENW 0346,SH,3.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/21-08/15', 'location': 'BY ARR '}]",Sonya R.  Huber
58463,ENW 0347,MT,3.000,Independent Writing Project,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/21-08/15', 'location': 'BY ARR '}]",Matthew R.  Tullis
58163,FI 0101,OL1,3.000,Introduction to Finance,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/09-08/17', 'location': 'ONLINE '}]",Walter F.  Hlawitschka
58148,FI 0391,01,3.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/21-08/31', 'location': 'BY ARR '}]",Sarah Jennie  Bollinger
58281,FI 0392,01,3.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/21-08/31', 'location': 'BY ARR '}]",Sarah Jennie  Bollinger
58199,FI 0393,01,1.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/21-08/31', 'location': 'BY ARR '}]",Sarah Jennie  Bollinger
58105,FI 0400,OL1,3.000,Principles of Finance,"[{'days': 'MTWRF', 'times': '0600pm-1000pm', 'dates': '07/27-08/04', 'location': 'ONLINE '}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '07/27-08/04', 'location': 'ONLINE '}]",Thomas E.  Conine
58106,FI 0560,01,3.000,Global Financial Markets and Institutions,"[{'days': 'MTWR', 'times': '0600pm-0930pm', 'dates': '05/21-05/24', 'location': 'DSB 108'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '05/21-06/02', 'location': 'DSB 106'}, {'days': 'TWRF', 'times': '0600pm-0930pm', 'dates': '05/28-06/02', 'location': 'DSB 108'}]",Philip J.  Lane
58107,FI 0580,01,3.000,Financial Risk Management,"[{'days': 'MTWR', 'times': '0600pm-0930pm', 'dates': '08/13-08/25', 'location': 'DSB 109'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '08/18-08/25', 'location': 'DSB 109'}]",Nazli S.  Alan
58094,HI 0010,01,3.000,Origins of the Modern World Since 1500,"[{'days': 'MTWRF', 'times': '0800am-1000am', 'dates': '06/04-06/29', 'location': 'CNS 106'}]",David W.  McFadden
58095,HI 0239,01,3.000,20th Century United States,"[{'days': 'MTWRF', 'times': '1030am-1230pm', 'dates': '06/04-06/29', 'location': 'CNS 106'}]",David W.  McFadden
58451,HI 0399,PB,3.000,Independent Study,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/21-08/31', 'location': 'BY ARR '}]",Patricia E.  Behre
58113,IS 0100,OL1,3.000,Introduction to Information Systems,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/29-07/07', 'location': 'ONLINE '}]",Yasin   Ozcelik
58198,IS 0391,01,3.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/21-08/31', 'location': 'BY ARR '}]",Sarah Jennie  Bollinger
58441,IS 0550,01,3.000,Business Analytics and Big Data Management,"[{'days': 'MR', 'times': '0600pm-0930pm', 'dates': '06/04-06/30', 'location': 'DSB 108'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '06/16-06/23', 'location': 'DSB 108'}]",Jie   Tao
58117,IN 0107,01C,3.000,Color Design,"[{'days': 'TR', 'times': '0930am-1230pm', 'dates': '05/29-06/07', 'location': 'DLH 107'}, {'days': 'T', 'times': '0930am-1230pm', 'dates': '06/12-07/31', 'location': 'DLH 107'}, {'days': 'R', 'times': '0930am-1230pm', 'dates': '07/05-07/05', 'location': 'DLH 107'}]",Robert A.  Hardy
58118,IN 0107,01N,0.000,Color Design,"[{'days': 'TR', 'times': '0930am-1230pm', 'dates': '05/29-06/07', 'location': 'DLH 107'}, {'days': 'T', 'times': '0930am-1230pm', 'dates': '06/12-07/31', 'location': 'DLH 107'}, {'days': 'R', 'times': '0930am-1230pm', 'dates': '07/05-07/05', 'location': 'DLH 107'}]",Robert A.  Hardy
58119,IN 0122,01C,3.000,Rendering,"[{'days': 'W', 'times': '1235pm-0335pm', 'dates': '05/30-06/06', 'location': 'DLH 107'}, {'days': 'F', 'times': '1235pm-0335pm', 'dates': '06/01-06/01', 'location': 'DLH 107'}, {'days': 'M', 'times': '1235pm-0335pm', 'dates': '06/04-07/30', 'location': 'DLH 107'}]",Robert A.  Hardy
58177,IN 0122,01N,0.000,Rendering,"[{'days': 'W', 'times': '1235pm-0335pm', 'dates': '05/30-06/06', 'location': 'DLH 107'}, {'days': 'F', 'times': '1235pm-0335pm', 'dates': '06/01-06/01', 'location': 'DLH 107'}, {'days': 'M', 'times': '1235pm-0335pm', 'dates': '06/04-07/30', 'location': 'DLH 107'}]",Robert A.  Hardy
58120,IN 0215,01C,3.000,Lighting for Interiors,"[{'days': 'TR', 'times': '0630pm-0930pm', 'dates': '05/29-06/07', 'location': 'DLH 107'}, {'days': 'T', 'times': '0630pm-0930pm', 'dates': '06/12-07/31', 'location': 'DLH 107'}, {'days': 'R', 'times': '0630pm-0930pm', 'dates': '07/05-07/05', 'location': 'DLH 107'}]",Robert A.  Hardy
58405,IN 0215,01N,0.000,Lighting for Interiors,"[{'days': 'TR', 'times': '0630pm-0930pm', 'dates': '05/29-06/07', 'location': 'DLH 107'}, {'days': 'T', 'times': '0630pm-0930pm', 'dates': '06/12-07/31', 'location': 'DLH 107'}, {'days': 'R', 'times': '0630pm-0930pm', 'dates': '07/05-07/05', 'location': 'DLH 107'}]",Robert A.  Hardy
