term,crn,catalog_id,section,credits,title,meetings,timecodes,primary_instructor,cap,act,rem
Fall2018,74931,AC 0011,13,3.000,Introduction to Financial Accounting,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/04-12/10', 'location': 'DSB 105'}]",['TF 1230pm-0145pm 09/04-12/10 DSB 105'],Lisa Suzanne  Haylon,31,29,2
Fall2018,75084,AC 0011,14,3.000,Introduction to Financial Accounting,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '09/04-12/10', 'location': 'DSB 115'}]",['MR 0330pm-0445pm 09/04-12/10 DSB 115'],Kristen   Tharrington,31,32,-1
Fall2018,75689,AC 0011,15,3.000,Introduction to Financial Accounting,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/04-12/10', 'location': 'DSB 110B'}]",['TF 1100am-1215pm 09/04-12/10 DSB 110B'],Jo Ann   Drusbosky,33,31,2
Fall2018,75690,AC 0011,16,3.000,Introduction to Financial Accounting,"[{'days': 'TF', 'times': '0800am-0915am', 'dates': '09/04-12/10', 'location': 'DSB 111'}]",['TF 0800am-0915am 09/04-12/10 DSB 111'],Jo Ann   Drusbosky,31,30,1
Fall2018,74152,AC 0012,01,3.000,Introduction to Management Accounting,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/04-12/10', 'location': 'DSB 109'}]",['TF 0200pm-0315pm 09/04-12/10 DSB 109'],Bruce   Bradford,24,21,3
Fall2018,74932,AC 0012,02,3.000,Introduction to Management Accounting,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '09/04-12/10', 'location': 'DSB 109'}]",['TF 0330pm-0445pm 09/04-12/10 DSB 109'],Bruce   Bradford,24,19,5
Fall2018,74039,AC 0203,01,3.000,Intermediate Accounting I,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/04-12/10', 'location': 'DSB 110A'}]",['TF 0930am-1045am 09/04-12/10 DSB 110A'],Milo W.  Peck,22,20,2
Fall2018,74040,AC 0203,02,3.000,Intermediate Accounting I,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/04-12/10', 'location': 'DSB 110A'}]",['TF 1100am-1215pm 09/04-12/10 DSB 110A'],Milo W.  Peck,22,24,-2
Fall2018,74852,AC 0203,04,3.000,Intermediate Accounting I,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/04-12/10', 'location': 'DSB 107'}]",['MR 0930am-1045am 09/04-12/10 DSB 107'],Arleen N.  Kardos,22,24,-2
Fall2018,75468,AC 0203,05,3.000,Intermediate Accounting I,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/04-12/10', 'location': 'DSB 109'}]",['MR 1230pm-0145pm 09/04-12/10 DSB 109'],Arleen N.  Kardos,22,24,-2
Fall2018,74256,AC 0204,01,3.000,Intermediate Accounting II,"[{'days': 'MW', 'times': '0630pm-0745pm', 'dates': '09/04-12/10', 'location': 'DSB 112'}]",['MW 0630pm-0745pm 09/04-12/10 DSB 112'],Scott M  Brenner,24,17,7
Fall2018,74934,AC 0310,01,3.000,Advanced Accounting,"[{'days': 'TF', 'times': '0800am-0915am', 'dates': '09/04-12/10', 'location': 'DSB 115'}]",['TF 0800am-0915am 09/04-12/10 DSB 115'],Patricia M.  Poli,20,18,2
Fall2018,75085,AC 0310,02,3.000,Advanced Accounting,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/04-12/10', 'location': 'DSB 115'}]",['TF 0930am-1045am 09/04-12/10 DSB 115'],Patricia M.  Poli,20,18,2
Fall2018,74156,AC 0320,01,3.000,Cost Management,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '09/04-12/10', 'location': 'DSB 104'}]",['W 1100am-0130pm 09/04-12/10 DSB 104'],Bruce   Bradford,26,20,6
Fall2018,75264,AC 0320,02,3.000,Cost Management,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '09/04-12/10', 'location': 'DSB 111'}]",['T 0630pm-0900pm 09/04-12/10 DSB 111'],Ahmed M.  Ebrahim,28,28,0
Fall2018,74146,AC 0330,01,3.000,Auditing,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '09/04-12/10', 'location': 'DSB 115'}]",['R 0630pm-0900pm 09/04-12/10 DSB 115'],Richard   Hunter,22,15,7
Fall2018,74572,AC 0330,02,3.000,Auditing,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '09/04-12/10', 'location': 'DSB 110A'}]",['W 0630pm-0900pm 09/04-12/10 DSB 110A'],David L.  Glinka,29,29,0
Fall2018,75086,AC 0330,03,3.000,Auditing,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/04-12/10', 'location': 'DSB 108'}]",['MR 0200pm-0315pm 09/04-12/10 DSB 108'],Kara E.  Hunter,27,28,-1
Fall2018,74041,AC 0343,01,3.000,Federal Income Taxation I,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '09/04-12/10', 'location': 'DSB 105'}]",['M 0630pm-0900pm 09/04-12/10 DSB 105'],Charles   Gill,30,29,1
Fall2018,74351,AC 0343,02,3.000,Federal Income Taxation I,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '09/04-12/10', 'location': 'DSB 105'}]",['T 0630pm-0900pm 09/04-12/10 DSB 105'],Charles   Gill,29,29,0
Fall2018,75951,AC 0343,03,3.000,Federal Income Taxation I,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/04-12/10', 'location': 'DSB 112'}]",['TF 0200pm-0315pm 09/04-12/10 DSB 112'],Milo W.  Peck,22,20,2
Fall2018,75691,AC 0380,01,3.000,Not-for-Profit Accounting,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/04-12/10', 'location': 'DSB 115'}]",['MR 1100am-1215pm 09/04-12/10 DSB 115'],Rebecca I.  Bloch,15,12,3
Fall2018,74761,AC 0391,01,3.000,Internship,[],[],Sarah Jennie  Bollinger,0,2,-2
Fall2018,74361,AC 0392,01,3.000,Internship,[],[],Sarah Jennie  Bollinger,0,0,0
Fall2018,75522,AC 0393,01,1.000,Internship,[],[],Sarah Jennie  Bollinger,0,1,-1
Fall2018,74648,AC 0500,01,3.000,Accounting Information for Decision-Making,"[{'days': 'M', 'times': '0630pm-0930pm', 'dates': '11/05-12/17', 'location': 'DSB 106'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '11/17-11/17', 'location': 'DSB 106'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '12/01-12/01', 'location': 'DSB 106'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '12/08-12/08', 'location': 'DSB 106'}]","['M 0630pm-0930pm 11/05-12/17 DSB 106', 'S 0830am-0430pm 11/17-11/17 DSB 106', 'S 0830am-0430pm 12/01-12/01 DSB 106', 'S 0830am-0430pm 12/08-12/08 DSB 106']",Michael P.  Coyne,24,23,1
Fall2018,74649,AC 0570,01,3.000,Issues in Accounting Ethics,"[{'days': 'W', 'times': '1100am-0200pm', 'dates': '09/04-12/17', 'location': 'DSB 115'}]",['W 1100am-0200pm 09/04-12/17 DSB 115'],Joan L.  Lee,15,18,-3
Fall2018,74650,AC 0570,02,3.000,Issues in Accounting Ethics,"[{'days': 'W', 'times': '0230pm-0530pm', 'dates': '09/04-12/17', 'location': 'DSB 115'}]",['W 0230pm-0530pm 09/04-12/17 DSB 115'],Joan L.  Lee,15,16,-1
Fall2018,74651,AC 0570,03,3.000,Issues in Accounting Ethics,"[{'days': 'R', 'times': '1050am-0150pm', 'dates': '09/04-12/17', 'location': 'CNS 108'}]",['R 1050am-0150pm 09/04-12/17 CNS 108'],Joan L.  Lee,15,17,-2
Fall2018,75265,AC 0570,04,3.000,Issues in Accounting Ethics,"[{'days': 'W', 'times': '0630pm-0930pm', 'dates': '09/04-12/17', 'location': 'DSB 115'}]",['W 0630pm-0930pm 09/04-12/17 DSB 115'],Jenna Marie  Allegretto,16,17,-1
Fall2018,74652,AC 0590,01,3.000,Research on Contemporary Issues in Accounting,"[{'days': 'T', 'times': '1050am-0150pm', 'dates': '09/04-12/17', 'location': 'DSB 115'}]",['T 1050am-0150pm 09/04-12/17 DSB 115'],Dawn W  Massey,15,17,-2
Fall2018,74653,AC 0590,02,3.000,Research on Contemporary Issues in Accounting,"[{'days': 'T', 'times': '0230pm-0530pm', 'dates': '09/04-12/17', 'location': 'DSB 115'}]",['T 0230pm-0530pm 09/04-12/17 DSB 115'],Dawn W  Massey,16,16,0
Fall2018,75266,AC 0590,03,3.000,Research on Contemporary Issues in Accounting,"[{'days': 'T', 'times': '0630pm-0930pm', 'dates': '09/04-12/17', 'location': 'DSB 115'}]",['T 0630pm-0930pm 09/04-12/17 DSB 115'],Dawn W  Massey,15,17,-2
Fall2018,74837,AS 0200,01,3.000,Roots of American Culture,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/04-12/10', 'location': 'CNS 108'}]",['MR 0200pm-0315pm 09/04-12/10 CNS 108'],Anna M.  Lawrence,20,6,14
Fall2018,74867,AS 0400,01,3.000,Critical Issues in American Studies,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '09/04-12/17', 'location': 'DMH 331'}]",['W 0630pm-0900pm 09/04-12/17 DMH 331'],Johanna   Garvey,15,8,7
Fall2018,76054,AS 0404,RR,3.000,American Studies Graduate Project,[],[],Rose P.  Rodrigues,0,1,-1
Fall2018,75798,AS 0471,01,3.000,Introduction to Native American Studies,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '09/04-12/17', 'location': 'DMH 331'}]",['M 0630pm-0900pm 09/04-12/17 DMH 331'],Peter L.  Bayers,15,10,5
Fall2018,76053,AS 0499,EH,3.000,Independent Study,[],[],Elizabeth   Hohl,0,1,-1
Fall2018,75797,ASRS 0442,01,3.000,Jews and Judaism in America,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '09/04-12/17', 'location': 'DMH 231'}]",['T 0500pm-0730pm 09/04-12/17 DMH 231'],Ellen M.  Umansky,15,8,7
Fall2018,74357,AY 0010,01,3.000,Introduction to Four-Field Anthropology,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/04-12/10', 'location': 'DMH 149'}]",['TF 1100am-1215pm 09/04-12/10 DMH 149'],Scott M.  Lacy,28,28,0
Fall2018,74358,AY 0010,02,3.000,Introduction to Four-Field Anthropology,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/04-12/10', 'location': 'DMH 149'}]",['TF 1230pm-0145pm 09/04-12/10 DMH 149'],Scott M.  Lacy,28,29,-1
Fall2018,74554,AY 0052,01,3.000,Culture and Political Economy,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/04-12/10', 'location': 'DMH 348'}]",['TF 1230pm-0145pm 09/04-12/10 DMH 348'],David   Crawford,5,4,1
Fall2018,74240,AY 0110,01,3.000,Biological Anthropology,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '09/04-12/10', 'location': 'DMH 349'}]",['W 0200pm-0430pm 09/04-12/10 DMH 349'],Blaire   Hensley-Marschand,28,28,0
Fall2018,75094,AY 0110,02,3.000,Biological Anthropology,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '09/04-12/10', 'location': 'DMH 349'}]",['W 1100am-0130pm 09/04-12/10 DMH 349'],Blaire   Hensley-Marschand,28,28,0
Fall2018,74542,AY 0111,01C,3.000,Cultural Anthropology,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/04-12/10', 'location': 'BNW 254A'}]",['TF 0930am-1045am 09/04-12/10 BNW 254A'],David   Crawford,0,19,-19
Fall2018,75649,AY 0111,02,3.000,Cultural Anthropology,"[{'days': 'W', 'times': '0800am-1030am', 'dates': '09/04-12/10', 'location': 'CNS 303'}]",['W 0800am-1030am 09/04-12/10 CNS 303'],Joseph A.  Wilson,28,14,14
Fall2018,75029,AY 0111,OL1,3.000,Cultural Anthropology,[],[],Joseph A.  Wilson,20,20,0
Fall2018,74954,AY 0115,01,3.000,Biomedical Anthropology,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '09/04-12/10', 'location': 'NHS 203'}]",['M 0630pm-0900pm 09/04-12/10 NHS 203'],Gary P.  Aronsen,25,25,0
Fall2018,75650,AY 0115,02,3.000,Biomedical Anthropology,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '09/04-12/10', 'location': 'NHS 404'}]",['T 0630pm-0900pm 09/04-12/10 NHS 404'],Gary P.  Aronsen,25,24,1
Fall2018,75651,AY 0145,01,3.000,Anthropology of Food,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/04-12/10', 'location': 'DMH 149'}]",['TF 0200pm-0315pm 09/04-12/10 DMH 149'],Scott M.  Lacy,24,17,7
Fall2018,74953,AY 0168,01,3.000,"Sex, Gender, and Sexual Orientation","[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '09/04-12/10', 'location': 'CNS 202'}]",['R 0630pm-0900pm 09/04-12/10 CNS 202'],Sarah A.  Wessler,28,25,3
Fall2018,74264,AE 0262,01,3.000,Ethics and the Community,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '09/04-12/10', 'location': 'CNS 10'}]",['W 0200pm-0430pm 09/04-12/10 CNS 10'],Robert A.  Liftig,30,26,4
Fall2018,74187,AE 0265,01,3.000,Ethics in Education,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '09/04-12/10', 'location': 'DSB 108'}]",['TR 0500pm-0615pm 09/04-12/10 DSB 108'],Robert A.  Liftig,29,29,0
Fall2018,74229,AE 0276,01,3.000,Ethical Dimensions of Global Business Practices,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/04-12/10', 'location': 'MCA 102'}]",['MR 0930am-1045am 09/04-12/10 MCA 102'],Robert B.  Day,30,29,1
Fall2018,74797,AE 0281,01,3.000,Ethics of Communications,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '09/04-12/10', 'location': 'DMH 348'}]",['T 0630pm-0900pm 09/04-12/10 DMH 348'],Barry   Butler,30,29,1
Fall2018,75863,AE 0283,01,3.000,Environmental Justice,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '09/04-12/10', 'location': 'DMH 149'}]",['M 0630pm-0900pm 09/04-12/10 DMH 149'],Richard L.  Newman,30,30,0
Fall2018,74104,AE 0284,01,3.000,Environmental Ethics,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '09/04-12/10', 'location': 'NHS 210'}]",['T 0500pm-0730pm 09/04-12/10 NHS 210'],Toby J.  Svoboda,30,29,1
Fall2018,74001,AE 0285,01,3.000,Ethics of Health Care,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '09/04-12/10', 'location': 'CNS 10'}]",['MW 0500pm-0615pm 09/04-12/10 CNS 10'],Curtis R.  Naser,27,24,3
Fall2018,75136,AE 0285,02,3.000,Ethics of Health Care,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '09/04-12/10', 'location': 'BNW 340'}]",['T 0500pm-0730pm 09/04-12/10 BNW 340'],Richard L.  Newman,30,29,1
Fall2018,74248,AE 0291,01,3.000,Business Ethics,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '09/04-12/10', 'location': 'CNS 304'}]",['T 0630pm-0900pm 09/04-12/10 CNS 304'],Scott W.  Ventrella,30,29,1
Fall2018,74975,AE 0291,02,3.000,Business Ethics,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/04-12/10', 'location': 'BNW 335'}]",['TF 0930am-1045am 09/04-12/10 BNW 335'],David P.  Schmidt,30,30,0
Fall2018,74976,AE 0291,03,3.000,Business Ethics,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '09/04-12/10', 'location': 'DMH 149'}]",['W 0630pm-0900pm 09/04-12/10 DMH 149'],Norma   Schmidt,30,30,0
Fall2018,75039,AE 0291,04,3.000,Business Ethics,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '09/04-12/10', 'location': 'DSB 108'}]",['W 0200pm-0430pm 09/04-12/10 DSB 108'],Norma   Schmidt,30,30,0
Fall2018,75864,AE 0291,05,3.000,Business Ethics,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/04-12/10', 'location': 'BNW 335'}]",['TF 1100am-1215pm 09/04-12/10 BNW 335'],David P.  Schmidt,30,29,1
Fall2018,75865,AE 0291,06,3.000,Business Ethics,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '09/04-12/10', 'location': 'BNW 333'}]",['M 0630pm-0900pm 09/04-12/10 BNW 333'],Caroline   Moore,25,25,0
Fall2018,74003,AE 0291,OL1,3.000,Business Ethics,[],[],Lisa M.  Sticca-Conrod,20,18,2
Fall2018,74054,AE 0291,OL2,3.000,Business Ethics,[],[],Lisa M.  Sticca-Conrod,20,17,3
Fall2018,74253,AE 0291,OL3,3.000,Business Ethics,[],[],Jeffrey L.  Yoder,20,20,0
Fall2018,76018,AE 0291,OL4,3.000,Business Ethics,[],[],Jeffrey L.  Yoder,20,19,1
Fall2018,74320,AR 0210,01,3.000,Intermediate Modern Standard Arabic I,"[{'days': 'MW', 'times': '0630pm-0745pm', 'dates': '09/04-12/10', 'location': 'BNW 469'}]",['MW 0630pm-0745pm 09/04-12/10 BNW 469'],Yasir G.  Hamed,18,5,13
Fall2018,74135,AH 0010,01,3.000,Origins and Transformations in Western Art,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/04-12/10', 'location': 'CNS 6'}]",['MR 0930am-1045am 09/04-12/10 CNS 6'],Philip I.  Eliasoph,25,20,5
Fall2018,74136,AH 0010,02,3.000,Origins and Transformations in Western Art,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/04-12/10', 'location': 'CNS 6'}]",['MR 1100am-1215pm 09/04-12/10 CNS 6'],Philip I.  Eliasoph,25,19,6
Fall2018,74338,AH 0010,03,3.000,Origins and Transformations in Western Art,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/04-12/10', 'location': 'BLM LL105'}]",['MR 1100am-1215pm 09/04-12/10 BLM LL105'],Katherine A.  Schwab,25,23,2
Fall2018,74418,AH 0010,04,3.000,Origins and Transformations in Western Art,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '09/04-12/10', 'location': 'CNS 6'}]",['M 0630pm-0900pm 09/04-12/10 CNS 6'],Philip I.  Eliasoph,25,14,11
Fall2018,74987,AH 0010,05C,3.000,Origins and Transformations in Western Art,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/04-12/10', 'location': 'BLM LL105'}]",['TF 1100am-1215pm 09/04-12/10 BLM LL105'],Marice E.  Rose,0,21,-21
Fall2018,76027,AH 0010,06C,3.000,Origins and Transformations in Western Art,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/04-12/10', 'location': 'XVR 5'}]",['MR 1100am-1215pm 09/04-12/10 XVR 5'],Marice E.  Rose,0,15,-15
Fall2018,75481,AH 0011,01,3.000,Visual Culture Since 1400: Expression and Experimentation,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '09/04-12/10', 'location': 'CNS 6'}]",['TF 0330pm-0445pm 09/04-12/10 CNS 6'],Lauren Elise  Cesiro,25,25,0
Fall2018,74822,AH 0013,01,3.000,"Art of Africa, the Caribbean, and the Americas","[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/04-12/10', 'location': 'CNS 10'}]",['MR 1230pm-0145pm 09/04-12/10 CNS 10'],Ive E.  Covaci,25,26,-1
Fall2018,75377,AH 0014,01,3.000,Art of Asia,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/04-12/10', 'location': 'CNS 10'}]",['MR 0930am-1045am 09/04-12/10 CNS 10'],Ive E.  Covaci,25,25,0
Fall2018,75754,AH 0111,01,3.000,Greek Art and Archaeology,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/04-12/10', 'location': 'BLM LL105'}]",['MR 0200pm-0315pm 09/04-12/10 BLM LL105'],Katherine A.  Schwab,25,25,0
Fall2018,75357,AH 0113,01,3.000,Art and Archaeology of Ancient Egypt: Images for Eternity,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/04-12/10', 'location': 'CNS 10'}]",['TF 0930am-1045am 09/04-12/10 CNS 10'],Megan K.  Paqua,25,26,-1
Fall2018,75755,AH 0152,01,3.000,Modern Art,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '09/04-12/10', 'location': 'CNS 6'}]",['W 0200pm-0430pm 09/04-12/10 CNS 6'],Danielle C.  Ogden,25,25,0
Fall2018,75756,AH 0172,OL1,3.000,History of Photography,[],[],Lauren Elise  Cesiro,25,24,1
Fall2018,76028,AH 0172,OL2,3.000,History of Photography,[],[],Lauren Elise  Cesiro,25,22,3
Fall2018,75757,AH 0191,01,3.000,"Art and Mythologies of Nazi Germany, Fascist Italy, Bolshevik Russia: Comparative Systems & Outcomes","[{'days': 'W', 'times': '1100am-0130pm', 'dates': '09/04-12/10', 'location': 'CNS 6'}]",['W 1100am-0130pm 09/04-12/10 CNS 6'],Philip I.  Eliasoph,25,19,6
Fall2018,75758,AH 0221,01,3.000,"The Arts of Ireland and the British Isles, 500-1000","[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/04-12/10', 'location': 'BLM LL105'}]",['TF 0930am-1045am 09/04-12/10 BLM LL105'],Marice E.  Rose,15,8,7
Fall2018,76026,AH 0300,MR,3.000,Independent Study,[],[],Marice E.  Rose,0,1,-1
Fall2018,75045,AH 0310,01,3.000,Internship,[],[],Marice E.  Rose,0,0,0
Fall2018,74346,AN 0310,01,3.000,Asian Studies Seminar,[],[],Danke   Li,5,4,1
Fall2018,75454,BEN 0201,01,3.000,Biomechanics,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/04-12/10', 'location': 'BNW 341'}]",['TF 1230pm-0145pm 09/04-12/10 BNW 341'],Susan L.  Freudzon,16,9,7
Fall2018,75378,BEN 0331,01,3.000,Biomedical Signal Processing,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/04-12/10', 'location': 'BNW 129B'}]",['MR 1230pm-0145pm 09/04-12/10 BNW 129B'],Jeffrey N.  Denenberg,12,8,4
Fall2018,74666,BI 0015,01,3.000,Fundamentals of Biology I,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '09/04-12/10', 'location': 'BNW 127'}]",['TR 0500pm-0615pm 09/04-12/10 BNW 127'],Mary W.  Clark,24,22,2
Fall2018,75212,BI 0015,02,3.000,Fundamentals of Biology I,"[{'days': 'TR', 'times': '0630pm-0745pm', 'dates': '09/04-12/10', 'location': 'BNW 127'}]",['TR 0630pm-0745pm 09/04-12/10 BNW 127'],Mary W.  Clark,24,24,0
Fall2018,74174,BI 0018,01,3.000,Human Biology: Form and Function,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/04-12/10', 'location': 'BNW 334'}]",['MR 0200pm-0315pm 09/04-12/10 BNW 334'],Indrani   Dutta,24,24,0
Fall2018,74245,BI 0018,02,3.000,Human Biology: Form and Function,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '09/04-12/10', 'location': 'BNW 334'}]",['MR 0330pm-0445pm 09/04-12/10 BNW 334'],Indrani   Dutta,24,25,-1
Fall2018,75353,BI 0018,03,3.000,Human Biology: Form and Function,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/04-12/10', 'location': 'BNW 333'}]",['MR 0200pm-0315pm 09/04-12/10 BNW 333'],Eugenia T.  Zavras,24,20,4
Fall2018,75318,BI 0071,01,3.000,Identity and the Human Genome,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/04-12/10', 'location': 'BNW 332'}]",['TF 1230pm-0145pm 09/04-12/10 BNW 332'],Olivia T.  Harriott,24,24,0
Fall2018,75025,BI 0076,01,3.000,Environmental Science,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/04-12/10', 'location': 'BNW 332'}]",['TF 0930am-1045am 09/04-12/10 BNW 332'],James E.  Biardi,12,13,-1
Fall2018,74798,BI 0078,01,3.000,Introduction to Marine Science,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '09/04-12/10', 'location': 'BNW 333'}]",['TR 0500pm-0615pm 09/04-12/10 BNW 333'],Brian D.  Ortman,24,24,0
