crn,location,day,start,end
74194,DSB 105,F,2018-10-19T14:00:00,2018-10-19T15:15:00
74194,DSB 105,T,2018-10-23T14:00:00,2018-10-23T15:15:00
74194,DSB 105,F,2018-10-26T14:00:00,2018-10-26T15:15:00
74194,DSB 105,T,2018-10-30T14:00:00,2018-10-30T15:15:00
74194,DSB 105,F,2018-11-02T14:00:00,2018-11-02T15:15:00
74194,DSB 105,T,2018-11-06T14:00:00,2018-11-06T15:15:00
74194,DSB 105,F,2018-11-09T14:00:00,2018-11-09T15:15:00
74194,DSB 105,T,2018-11-13T14:00:00,2018-11-13T15:15:00
74194,DSB 105,F,2018-11-16T14:00:00,2018-11-16T15:15:00
74194,DSB 105,T,2018-11-20T14:00:00,2018-11-20T15:15:00
74194,DSB 105,F,2018-11-23T14:00:00,2018-11-23T15:15:00
74194,DSB 105,T,2018-11-27T14:00:00,2018-11-27T15:15:00
74194,DSB 105,F,2018-11-30T14:00:00,2018-11-30T15:15:00
74194,DSB 105,T,2018-12-04T14:00:00,2018-12-04T15:15:00
74194,DSB 105,F,2018-12-07T14:00:00,2018-12-07T15:15:00
74195,DSB 105,T,2018-09-04T15:30:00,2018-09-04T16:45:00
74195,DSB 105,F,2018-09-07T15:30:00,2018-09-07T16:45:00
74195,DSB 105,T,2018-09-11T15:30:00,2018-09-11T16:45:00
74195,DSB 105,F,2018-09-14T15:30:00,2018-09-14T16:45:00
74195,DSB 105,T,2018-09-18T15:30:00,2018-09-18T16:45:00
74195,DSB 105,F,2018-09-21T15:30:00,2018-09-21T16:45:00
74195,DSB 105,T,2018-09-25T15:30:00,2018-09-25T16:45:00
74195,DSB 105,F,2018-09-28T15:30:00,2018-09-28T16:45:00
74195,DSB 105,T,2018-10-02T15:30:00,2018-10-02T16:45:00
74195,DSB 105,F,2018-10-05T15:30:00,2018-10-05T16:45:00
74195,DSB 105,T,2018-10-09T15:30:00,2018-10-09T16:45:00
74195,DSB 105,F,2018-10-12T15:30:00,2018-10-12T16:45:00
74195,DSB 105,T,2018-10-16T15:30:00,2018-10-16T16:45:00
74195,DSB 105,F,2018-10-19T15:30:00,2018-10-19T16:45:00
74195,DSB 105,T,2018-10-23T15:30:00,2018-10-23T16:45:00
74195,DSB 105,F,2018-10-26T15:30:00,2018-10-26T16:45:00
74195,DSB 105,T,2018-10-30T15:30:00,2018-10-30T16:45:00
74195,DSB 105,F,2018-11-02T15:30:00,2018-11-02T16:45:00
74195,DSB 105,T,2018-11-06T15:30:00,2018-11-06T16:45:00
74195,DSB 105,F,2018-11-09T15:30:00,2018-11-09T16:45:00
74195,DSB 105,T,2018-11-13T15:30:00,2018-11-13T16:45:00
74195,DSB 105,F,2018-11-16T15:30:00,2018-11-16T16:45:00
74195,DSB 105,T,2018-11-20T15:30:00,2018-11-20T16:45:00
74195,DSB 105,F,2018-11-23T15:30:00,2018-11-23T16:45:00
74195,DSB 105,T,2018-11-27T15:30:00,2018-11-27T16:45:00
74195,DSB 105,F,2018-11-30T15:30:00,2018-11-30T16:45:00
74195,DSB 105,T,2018-12-04T15:30:00,2018-12-04T16:45:00
74195,DSB 105,F,2018-12-07T15:30:00,2018-12-07T16:45:00
74196,DSB 110B,R,2018-09-06T08:00:00,2018-09-06T09:15:00
74196,DSB 110B,M,2018-09-10T08:00:00,2018-09-10T09:15:00
74196,DSB 110B,R,2018-09-13T08:00:00,2018-09-13T09:15:00
74196,DSB 110B,M,2018-09-17T08:00:00,2018-09-17T09:15:00
74196,DSB 110B,R,2018-09-20T08:00:00,2018-09-20T09:15:00
74196,DSB 110B,M,2018-09-24T08:00:00,2018-09-24T09:15:00
74196,DSB 110B,R,2018-09-27T08:00:00,2018-09-27T09:15:00
74196,DSB 110B,M,2018-10-01T08:00:00,2018-10-01T09:15:00
74196,DSB 110B,R,2018-10-04T08:00:00,2018-10-04T09:15:00
74196,DSB 110B,M,2018-10-08T08:00:00,2018-10-08T09:15:00
74196,DSB 110B,R,2018-10-11T08:00:00,2018-10-11T09:15:00
74196,DSB 110B,M,2018-10-15T08:00:00,2018-10-15T09:15:00
74196,DSB 110B,R,2018-10-18T08:00:00,2018-10-18T09:15:00
74196,DSB 110B,M,2018-10-22T08:00:00,2018-10-22T09:15:00
74196,DSB 110B,R,2018-10-25T08:00:00,2018-10-25T09:15:00
74196,DSB 110B,M,2018-10-29T08:00:00,2018-10-29T09:15:00
74196,DSB 110B,R,2018-11-01T08:00:00,2018-11-01T09:15:00
74196,DSB 110B,M,2018-11-05T08:00:00,2018-11-05T09:15:00
74196,DSB 110B,R,2018-11-08T08:00:00,2018-11-08T09:15:00
74196,DSB 110B,M,2018-11-12T08:00:00,2018-11-12T09:15:00
74196,DSB 110B,R,2018-11-15T08:00:00,2018-11-15T09:15:00
74196,DSB 110B,M,2018-11-19T08:00:00,2018-11-19T09:15:00
74196,DSB 110B,R,2018-11-22T08:00:00,2018-11-22T09:15:00
74196,DSB 110B,M,2018-11-26T08:00:00,2018-11-26T09:15:00
74196,DSB 110B,R,2018-11-29T08:00:00,2018-11-29T09:15:00
74196,DSB 110B,M,2018-12-03T08:00:00,2018-12-03T09:15:00
74196,DSB 110B,R,2018-12-06T08:00:00,2018-12-06T09:15:00
74196,DSB 110B,M,2018-12-10T08:00:00,2018-12-10T09:15:00
74197,DSB 110B,R,2018-09-06T09:30:00,2018-09-06T10:45:00
74197,DSB 110B,M,2018-09-10T09:30:00,2018-09-10T10:45:00
74197,DSB 110B,R,2018-09-13T09:30:00,2018-09-13T10:45:00
74197,DSB 110B,M,2018-09-17T09:30:00,2018-09-17T10:45:00
74197,DSB 110B,R,2018-09-20T09:30:00,2018-09-20T10:45:00
74197,DSB 110B,M,2018-09-24T09:30:00,2018-09-24T10:45:00
74197,DSB 110B,R,2018-09-27T09:30:00,2018-09-27T10:45:00
74197,DSB 110B,M,2018-10-01T09:30:00,2018-10-01T10:45:00
74197,DSB 110B,R,2018-10-04T09:30:00,2018-10-04T10:45:00
74197,DSB 110B,M,2018-10-08T09:30:00,2018-10-08T10:45:00
74197,DSB 110B,R,2018-10-11T09:30:00,2018-10-11T10:45:00
74197,DSB 110B,M,2018-10-15T09:30:00,2018-10-15T10:45:00
74197,DSB 110B,R,2018-10-18T09:30:00,2018-10-18T10:45:00
74197,DSB 110B,M,2018-10-22T09:30:00,2018-10-22T10:45:00
74197,DSB 110B,R,2018-10-25T09:30:00,2018-10-25T10:45:00
74197,DSB 110B,M,2018-10-29T09:30:00,2018-10-29T10:45:00
74197,DSB 110B,R,2018-11-01T09:30:00,2018-11-01T10:45:00
74197,DSB 110B,M,2018-11-05T09:30:00,2018-11-05T10:45:00
74197,DSB 110B,R,2018-11-08T09:30:00,2018-11-08T10:45:00
74197,DSB 110B,M,2018-11-12T09:30:00,2018-11-12T10:45:00
74197,DSB 110B,R,2018-11-15T09:30:00,2018-11-15T10:45:00
74197,DSB 110B,M,2018-11-19T09:30:00,2018-11-19T10:45:00
74197,DSB 110B,R,2018-11-22T09:30:00,2018-11-22T10:45:00
74197,DSB 110B,M,2018-11-26T09:30:00,2018-11-26T10:45:00
74197,DSB 110B,R,2018-11-29T09:30:00,2018-11-29T10:45:00
74197,DSB 110B,M,2018-12-03T09:30:00,2018-12-03T10:45:00
74197,DSB 110B,R,2018-12-06T09:30:00,2018-12-06T10:45:00
74197,DSB 110B,M,2018-12-10T09:30:00,2018-12-10T10:45:00
74349,DSB 115,R,2018-09-06T12:30:00,2018-09-06T13:45:00
74349,DSB 115,M,2018-09-10T12:30:00,2018-09-10T13:45:00
74349,DSB 115,R,2018-09-13T12:30:00,2018-09-13T13:45:00
74349,DSB 115,M,2018-09-17T12:30:00,2018-09-17T13:45:00
74349,DSB 115,R,2018-09-20T12:30:00,2018-09-20T13:45:00
74349,DSB 115,M,2018-09-24T12:30:00,2018-09-24T13:45:00
74349,DSB 115,R,2018-09-27T12:30:00,2018-09-27T13:45:00
74349,DSB 115,M,2018-10-01T12:30:00,2018-10-01T13:45:00
74349,DSB 115,R,2018-10-04T12:30:00,2018-10-04T13:45:00
74349,DSB 115,M,2018-10-08T12:30:00,2018-10-08T13:45:00
74349,DSB 115,R,2018-10-11T12:30:00,2018-10-11T13:45:00
74349,DSB 115,M,2018-10-15T12:30:00,2018-10-15T13:45:00
74349,DSB 115,R,2018-10-18T12:30:00,2018-10-18T13:45:00
74349,DSB 115,M,2018-10-22T12:30:00,2018-10-22T13:45:00
74349,DSB 115,R,2018-10-25T12:30:00,2018-10-25T13:45:00
74349,DSB 115,M,2018-10-29T12:30:00,2018-10-29T13:45:00
74349,DSB 115,R,2018-11-01T12:30:00,2018-11-01T13:45:00
74349,DSB 115,M,2018-11-05T12:30:00,2018-11-05T13:45:00
74349,DSB 115,R,2018-11-08T12:30:00,2018-11-08T13:45:00
74349,DSB 115,M,2018-11-12T12:30:00,2018-11-12T13:45:00
74349,DSB 115,R,2018-11-15T12:30:00,2018-11-15T13:45:00
74349,DSB 115,M,2018-11-19T12:30:00,2018-11-19T13:45:00
74349,DSB 115,R,2018-11-22T12:30:00,2018-11-22T13:45:00
74349,DSB 115,M,2018-11-26T12:30:00,2018-11-26T13:45:00
74349,DSB 115,R,2018-11-29T12:30:00,2018-11-29T13:45:00
74349,DSB 115,M,2018-12-03T12:30:00,2018-12-03T13:45:00
74349,DSB 115,R,2018-12-06T12:30:00,2018-12-06T13:45:00
74349,DSB 115,M,2018-12-10T12:30:00,2018-12-10T13:45:00
74359,DSB 112,W,2018-09-05T17:00:00,2018-09-05T18:15:00
74359,DSB 112,M,2018-09-10T17:00:00,2018-09-10T18:15:00
74359,DSB 112,W,2018-09-12T17:00:00,2018-09-12T18:15:00
74359,DSB 112,M,2018-09-17T17:00:00,2018-09-17T18:15:00
74359,DSB 112,W,2018-09-19T17:00:00,2018-09-19T18:15:00
74359,DSB 112,M,2018-09-24T17:00:00,2018-09-24T18:15:00
74359,DSB 112,W,2018-09-26T17:00:00,2018-09-26T18:15:00
74359,DSB 112,M,2018-10-01T17:00:00,2018-10-01T18:15:00
74359,DSB 112,W,2018-10-03T17:00:00,2018-10-03T18:15:00
74359,DSB 112,M,2018-10-08T17:00:00,2018-10-08T18:15:00
74359,DSB 112,W,2018-10-10T17:00:00,2018-10-10T18:15:00
74359,DSB 112,M,2018-10-15T17:00:00,2018-10-15T18:15:00
74359,DSB 112,W,2018-10-17T17:00:00,2018-10-17T18:15:00
74359,DSB 112,M,2018-10-22T17:00:00,2018-10-22T18:15:00
74359,DSB 112,W,2018-10-24T17:00:00,2018-10-24T18:15:00
74359,DSB 112,M,2018-10-29T17:00:00,2018-10-29T18:15:00
74359,DSB 112,W,2018-10-31T17:00:00,2018-10-31T18:15:00
74359,DSB 112,M,2018-11-05T17:00:00,2018-11-05T18:15:00
74359,DSB 112,W,2018-11-07T17:00:00,2018-11-07T18:15:00
74359,DSB 112,M,2018-11-12T17:00:00,2018-11-12T18:15:00
74359,DSB 112,W,2018-11-14T17:00:00,2018-11-14T18:15:00
74359,DSB 112,M,2018-11-19T17:00:00,2018-11-19T18:15:00
74359,DSB 112,W,2018-11-21T17:00:00,2018-11-21T18:15:00
74359,DSB 112,M,2018-11-26T17:00:00,2018-11-26T18:15:00
74359,DSB 112,W,2018-11-28T17:00:00,2018-11-28T18:15:00
74359,DSB 112,M,2018-12-03T17:00:00,2018-12-03T18:15:00
74359,DSB 112,W,2018-12-05T17:00:00,2018-12-05T18:15:00
74359,DSB 112,M,2018-12-10T17:00:00,2018-12-10T18:15:00
74543,DSB 112,T,2018-09-04T08:00:00,2018-09-04T09:15:00
74543,DSB 112,F,2018-09-07T08:00:00,2018-09-07T09:15:00
74543,DSB 112,T,2018-09-11T08:00:00,2018-09-11T09:15:00
74543,DSB 112,F,2018-09-14T08:00:00,2018-09-14T09:15:00
74543,DSB 112,T,2018-09-18T08:00:00,2018-09-18T09:15:00
74543,DSB 112,F,2018-09-21T08:00:00,2018-09-21T09:15:00
74543,DSB 112,T,2018-09-25T08:00:00,2018-09-25T09:15:00
74543,DSB 112,F,2018-09-28T08:00:00,2018-09-28T09:15:00
74543,DSB 112,T,2018-10-02T08:00:00,2018-10-02T09:15:00
74543,DSB 112,F,2018-10-05T08:00:00,2018-10-05T09:15:00
74543,DSB 112,T,2018-10-09T08:00:00,2018-10-09T09:15:00
74543,DSB 112,F,2018-10-12T08:00:00,2018-10-12T09:15:00
74543,DSB 112,T,2018-10-16T08:00:00,2018-10-16T09:15:00
74543,DSB 112,F,2018-10-19T08:00:00,2018-10-19T09:15:00
74543,DSB 112,T,2018-10-23T08:00:00,2018-10-23T09:15:00
74543,DSB 112,F,2018-10-26T08:00:00,2018-10-26T09:15:00
74543,DSB 112,T,2018-10-30T08:00:00,2018-10-30T09:15:00
74543,DSB 112,F,2018-11-02T08:00:00,2018-11-02T09:15:00
74543,DSB 112,T,2018-11-06T08:00:00,2018-11-06T09:15:00
74543,DSB 112,F,2018-11-09T08:00:00,2018-11-09T09:15:00
74543,DSB 112,T,2018-11-13T08:00:00,2018-11-13T09:15:00
74543,DSB 112,F,2018-11-16T08:00:00,2018-11-16T09:15:00
74543,DSB 112,T,2018-11-20T08:00:00,2018-11-20T09:15:00
74543,DSB 112,F,2018-11-23T08:00:00,2018-11-23T09:15:00
74543,DSB 112,T,2018-11-27T08:00:00,2018-11-27T09:15:00
74543,DSB 112,F,2018-11-30T08:00:00,2018-11-30T09:15:00
74543,DSB 112,T,2018-12-04T08:00:00,2018-12-04T09:15:00
74543,DSB 112,F,2018-12-07T08:00:00,2018-12-07T09:15:00
74749,DSB 112,T,2018-09-04T09:30:00,2018-09-04T10:45:00
74749,DSB 112,F,2018-09-07T09:30:00,2018-09-07T10:45:00
74749,DSB 112,T,2018-09-11T09:30:00,2018-09-11T10:45:00
74749,DSB 112,F,2018-09-14T09:30:00,2018-09-14T10:45:00
74749,DSB 112,T,2018-09-18T09:30:00,2018-09-18T10:45:00
74749,DSB 112,F,2018-09-21T09:30:00,2018-09-21T10:45:00
74749,DSB 112,T,2018-09-25T09:30:00,2018-09-25T10:45:00
74749,DSB 112,F,2018-09-28T09:30:00,2018-09-28T10:45:00
74749,DSB 112,T,2018-10-02T09:30:00,2018-10-02T10:45:00
74749,DSB 112,F,2018-10-05T09:30:00,2018-10-05T10:45:00
74749,DSB 112,T,2018-10-09T09:30:00,2018-10-09T10:45:00
74749,DSB 112,F,2018-10-12T09:30:00,2018-10-12T10:45:00
74749,DSB 112,T,2018-10-16T09:30:00,2018-10-16T10:45:00
74749,DSB 112,F,2018-10-19T09:30:00,2018-10-19T10:45:00
74749,DSB 112,T,2018-10-23T09:30:00,2018-10-23T10:45:00
74749,DSB 112,F,2018-10-26T09:30:00,2018-10-26T10:45:00
74749,DSB 112,T,2018-10-30T09:30:00,2018-10-30T10:45:00
74749,DSB 112,F,2018-11-02T09:30:00,2018-11-02T10:45:00
74749,DSB 112,T,2018-11-06T09:30:00,2018-11-06T10:45:00
74749,DSB 112,F,2018-11-09T09:30:00,2018-11-09T10:45:00
74749,DSB 112,T,2018-11-13T09:30:00,2018-11-13T10:45:00
74749,DSB 112,F,2018-11-16T09:30:00,2018-11-16T10:45:00
74749,DSB 112,T,2018-11-20T09:30:00,2018-11-20T10:45:00
74749,DSB 112,F,2018-11-23T09:30:00,2018-11-23T10:45:00
74749,DSB 112,T,2018-11-27T09:30:00,2018-11-27T10:45:00
74749,DSB 112,F,2018-11-30T09:30:00,2018-11-30T10:45:00
74749,DSB 112,T,2018-12-04T09:30:00,2018-12-04T10:45:00
74749,DSB 112,F,2018-12-07T09:30:00,2018-12-07T10:45:00
74750,DSB 110A,R,2018-09-06T09:30:00,2018-09-06T10:45:00
74750,DSB 110A,M,2018-09-10T09:30:00,2018-09-10T10:45:00
74750,DSB 110A,R,2018-09-13T09:30:00,2018-09-13T10:45:00
74750,DSB 110A,M,2018-09-17T09:30:00,2018-09-17T10:45:00
74750,DSB 110A,R,2018-09-20T09:30:00,2018-09-20T10:45:00
74750,DSB 110A,M,2018-09-24T09:30:00,2018-09-24T10:45:00
74750,DSB 110A,R,2018-09-27T09:30:00,2018-09-27T10:45:00
74750,DSB 110A,M,2018-10-01T09:30:00,2018-10-01T10:45:00
74750,DSB 110A,R,2018-10-04T09:30:00,2018-10-04T10:45:00
74750,DSB 110A,M,2018-10-08T09:30:00,2018-10-08T10:45:00
74750,DSB 110A,R,2018-10-11T09:30:00,2018-10-11T10:45:00
74750,DSB 110A,M,2018-10-15T09:30:00,2018-10-15T10:45:00
74750,DSB 110A,R,2018-10-18T09:30:00,2018-10-18T10:45:00
74750,DSB 110A,M,2018-10-22T09:30:00,2018-10-22T10:45:00
74750,DSB 110A,R,2018-10-25T09:30:00,2018-10-25T10:45:00
74750,DSB 110A,M,2018-10-29T09:30:00,2018-10-29T10:45:00
74750,DSB 110A,R,2018-11-01T09:30:00,2018-11-01T10:45:00
74750,DSB 110A,M,2018-11-05T09:30:00,2018-11-05T10:45:00
74750,DSB 110A,R,2018-11-08T09:30:00,2018-11-08T10:45:00
74750,DSB 110A,M,2018-11-12T09:30:00,2018-11-12T10:45:00
74750,DSB 110A,R,2018-11-15T09:30:00,2018-11-15T10:45:00
74750,DSB 110A,M,2018-11-19T09:30:00,2018-11-19T10:45:00
74750,DSB 110A,R,2018-11-22T09:30:00,2018-11-22T10:45:00
74750,DSB 110A,M,2018-11-26T09:30:00,2018-11-26T10:45:00
74750,DSB 110A,R,2018-11-29T09:30:00,2018-11-29T10:45:00
74750,DSB 110A,M,2018-12-03T09:30:00,2018-12-03T10:45:00
74750,DSB 110A,R,2018-12-06T09:30:00,2018-12-06T10:45:00
74750,DSB 110A,M,2018-12-10T09:30:00,2018-12-10T10:45:00
74929,DSB 110A,R,2018-09-06T11:00:00,2018-09-06T12:15:00
74929,DSB 110A,M,2018-09-10T11:00:00,2018-09-10T12:15:00
74929,DSB 110A,R,2018-09-13T11:00:00,2018-09-13T12:15:00
74929,DSB 110A,M,2018-09-17T11:00:00,2018-09-17T12:15:00
74929,DSB 110A,R,2018-09-20T11:00:00,2018-09-20T12:15:00
74929,DSB 110A,M,2018-09-24T11:00:00,2018-09-24T12:15:00
74929,DSB 110A,R,2018-09-27T11:00:00,2018-09-27T12:15:00
74929,DSB 110A,M,2018-10-01T11:00:00,2018-10-01T12:15:00
74929,DSB 110A,R,2018-10-04T11:00:00,2018-10-04T12:15:00
74929,DSB 110A,M,2018-10-08T11:00:00,2018-10-08T12:15:00
74929,DSB 110A,R,2018-10-11T11:00:00,2018-10-11T12:15:00
74929,DSB 110A,M,2018-10-15T11:00:00,2018-10-15T12:15:00
74929,DSB 110A,R,2018-10-18T11:00:00,2018-10-18T12:15:00
74929,DSB 110A,M,2018-10-22T11:00:00,2018-10-22T12:15:00
74929,DSB 110A,R,2018-10-25T11:00:00,2018-10-25T12:15:00
74929,DSB 110A,M,2018-10-29T11:00:00,2018-10-29T12:15:00
74929,DSB 110A,R,2018-11-01T11:00:00,2018-11-01T12:15:00
74929,DSB 110A,M,2018-11-05T11:00:00,2018-11-05T12:15:00
74929,DSB 110A,R,2018-11-08T11:00:00,2018-11-08T12:15:00
74929,DSB 110A,M,2018-11-12T11:00:00,2018-11-12T12:15:00
74929,DSB 110A,R,2018-11-15T11:00:00,2018-11-15T12:15:00
74929,DSB 110A,M,2018-11-19T11:00:00,2018-11-19T12:15:00
74929,DSB 110A,R,2018-11-22T11:00:00,2018-11-22T12:15:00
74929,DSB 110A,M,2018-11-26T11:00:00,2018-11-26T12:15:00
74929,DSB 110A,R,2018-11-29T11:00:00,2018-11-29T12:15:00
74929,DSB 110A,M,2018-12-03T11:00:00,2018-12-03T12:15:00
74929,DSB 110A,R,2018-12-06T11:00:00,2018-12-06T12:15:00
74929,DSB 110A,M,2018-12-10T11:00:00,2018-12-10T12:15:00
74930,DSB 110A,R,2018-09-06T12:30:00,2018-09-06T13:45:00
74930,DSB 110A,M,2018-09-10T12:30:00,2018-09-10T13:45:00
74930,DSB 110A,R,2018-09-13T12:30:00,2018-09-13T13:45:00
74930,DSB 110A,M,2018-09-17T12:30:00,2018-09-17T13:45:00
74930,DSB 110A,R,2018-09-20T12:30:00,2018-09-20T13:45:00
74930,DSB 110A,M,2018-09-24T12:30:00,2018-09-24T13:45:00
74930,DSB 110A,R,2018-09-27T12:30:00,2018-09-27T13:45:00
74930,DSB 110A,M,2018-10-01T12:30:00,2018-10-01T13:45:00
74930,DSB 110A,R,2018-10-04T12:30:00,2018-10-04T13:45:00
74930,DSB 110A,M,2018-10-08T12:30:00,2018-10-08T13:45:00
74930,DSB 110A,R,2018-10-11T12:30:00,2018-10-11T13:45:00
74930,DSB 110A,M,2018-10-15T12:30:00,2018-10-15T13:45:00
74930,DSB 110A,R,2018-10-18T12:30:00,2018-10-18T13:45:00
74930,DSB 110A,M,2018-10-22T12:30:00,2018-10-22T13:45:00
74930,DSB 110A,R,2018-10-25T12:30:00,2018-10-25T13:45:00
74930,DSB 110A,M,2018-10-29T12:30:00,2018-10-29T13:45:00
74930,DSB 110A,R,2018-11-01T12:30:00,2018-11-01T13:45:00
74930,DSB 110A,M,2018-11-05T12:30:00,2018-11-05T13:45:00
74930,DSB 110A,R,2018-11-08T12:30:00,2018-11-08T13:45:00
74930,DSB 110A,M,2018-11-12T12:30:00,2018-11-12T13:45:00
74930,DSB 110A,R,2018-11-15T12:30:00,2018-11-15T13:45:00
74930,DSB 110A,M,2018-11-19T12:30:00,2018-11-19T13:45:00
74930,DSB 110A,R,2018-11-22T12:30:00,2018-11-22T13:45:00
74930,DSB 110A,M,2018-11-26T12:30:00,2018-11-26T13:45:00
74930,DSB 110A,R,2018-11-29T12:30:00,2018-11-29T13:45:00
74930,DSB 110A,M,2018-12-03T12:30:00,2018-12-03T13:45:00
74930,DSB 110A,R,2018-12-06T12:30:00,2018-12-06T13:45:00
74930,DSB 110A,M,2018-12-10T12:30:00,2018-12-10T13:45:00
74931,DSB 105,T,2018-09-04T12:30:00,2018-09-04T13:45:00
74931,DSB 105,F,2018-09-07T12:30:00,2018-09-07T13:45:00
74931,DSB 105,T,2018-09-11T12:30:00,2018-09-11T13:45:00
74931,DSB 105,F,2018-09-14T12:30:00,2018-09-14T13:45:00
74931,DSB 105,T,2018-09-18T12:30:00,2018-09-18T13:45:00
74931,DSB 105,F,2018-09-21T12:30:00,2018-09-21T13:45:00
74931,DSB 105,T,2018-09-25T12:30:00,2018-09-25T13:45:00
74931,DSB 105,F,2018-09-28T12:30:00,2018-09-28T13:45:00
74931,DSB 105,T,2018-10-02T12:30:00,2018-10-02T13:45:00
74931,DSB 105,F,2018-10-05T12:30:00,2018-10-05T13:45:00
74931,DSB 105,T,2018-10-09T12:30:00,2018-10-09T13:45:00
74931,DSB 105,F,2018-10-12T12:30:00,2018-10-12T13:45:00
74931,DSB 105,T,2018-10-16T12:30:00,2018-10-16T13:45:00
74931,DSB 105,F,2018-10-19T12:30:00,2018-10-19T13:45:00
74931,DSB 105,T,2018-10-23T12:30:00,2018-10-23T13:45:00
74931,DSB 105,F,2018-10-26T12:30:00,2018-10-26T13:45:00
74931,DSB 105,T,2018-10-30T12:30:00,2018-10-30T13:45:00
74931,DSB 105,F,2018-11-02T12:30:00,2018-11-02T13:45:00
74931,DSB 105,T,2018-11-06T12:30:00,2018-11-06T13:45:00
74931,DSB 105,F,2018-11-09T12:30:00,2018-11-09T13:45:00
74931,DSB 105,T,2018-11-13T12:30:00,2018-11-13T13:45:00
74931,DSB 105,F,2018-11-16T12:30:00,2018-11-16T13:45:00
74931,DSB 105,T,2018-11-20T12:30:00,2018-11-20T13:45:00
74931,DSB 105,F,2018-11-23T12:30:00,2018-11-23T13:45:00
74931,DSB 105,T,2018-11-27T12:30:00,2018-11-27T13:45:00
74931,DSB 105,F,2018-11-30T12:30:00,2018-11-30T13:45:00
74931,DSB 105,T,2018-12-04T12:30:00,2018-12-04T13:45:00
74931,DSB 105,F,2018-12-07T12:30:00,2018-12-07T13:45:00
75084,DSB 115,R,2018-09-06T15:30:00,2018-09-06T16:45:00
75084,DSB 115,M,2018-09-10T15:30:00,2018-09-10T16:45:00
75084,DSB 115,R,2018-09-13T15:30:00,2018-09-13T16:45:00
75084,DSB 115,M,2018-09-17T15:30:00,2018-09-17T16:45:00
75084,DSB 115,R,2018-09-20T15:30:00,2018-09-20T16:45:00
75084,DSB 115,M,2018-09-24T15:30:00,2018-09-24T16:45:00
75084,DSB 115,R,2018-09-27T15:30:00,2018-09-27T16:45:00
75084,DSB 115,M,2018-10-01T15:30:00,2018-10-01T16:45:00
75084,DSB 115,R,2018-10-04T15:30:00,2018-10-04T16:45:00
75084,DSB 115,M,2018-10-08T15:30:00,2018-10-08T16:45:00
