term,crn,catalog_id,section,credits,title,meetings,timecodes,primary_instructor,cap,act,rem
Summer2017,57369,CO 0430,01,3.000,Written Communication,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '07/13-07/20', 'location': 'CNS 9'}, {'days': 'R', 'times': '0630pm-0900pm', 'dates': '08/03-08/03', 'location': 'CNS 101'}]","['R 0630pm-0900pm 07/13-07/20 CNS 9', 'R 0630pm-0900pm 08/03-08/03 CNS 101']",Michael P.  Pagano,15,7,8
Summer2017,57459,CO 0561,DG,3.000,Thesis Research,[],[],David   Gudelunas,0,1,-1
Summer2017,57434,CO 0598,AN,3.000,Independent Study,[],[],Audra Kate  Nuru,0,1,-1
Summer2017,57022,CN 0410,01,3.000,Grief and Loss Counseling,"[{'days': 'MTWRF', 'times': '0900am-0400pm', 'dates': '07/24-07/28', 'location': 'CNS 101'}]",['MTWRF 0900am-0400pm 07/24-07/28 CNS 101'],Stephanie F.  Hall,15,12,3
Summer2017,57023,CN 0433,01,3.000,Multicultural Issues in Counseling,"[{'days': 'MTWRF', 'times': '0900am-0400pm', 'dates': '07/31-08/04', 'location': 'CNS 10'}]",['MTWRF 0900am-0400pm 07/31-08/04 CNS 10'],Courtland C  Lee,15,10,5
Summer2017,57402,CN 0446,01,3.000,Spirituality and Counseling,"[{'days': 'TR', 'times': '0400pm-0830pm', 'dates': '06/07-07/07', 'location': 'CNS 9'}]",['TR 0400pm-0830pm 06/07-07/07 CNS 9'],Tracey   Robert,20,17,3
Summer2017,57024,CN 0447,01,3.000,Lifespan Human Development,"[{'days': 'MW', 'times': '0100pm-0900pm', 'dates': '05/22-06/05', 'location': 'CNS 209'}]",['MW 0100pm-0900pm 05/22-06/05 CNS 209'],Virginia A.  Kelly,10,10,0
Summer2017,57403,CN 0457,01,3.000,Career Development: Theory and Practice,"[{'days': 'S', 'times': '0900am-0400pm', 'dates': '06/03-07/07', 'location': 'CNS 10'}]",['S 0900am-0400pm 06/03-07/07 CNS 10'],Tara B.  Malone,20,20,0
Summer2017,57025,CN 0465,01,3.000,Introduction to Substance Abuse and Addictions,"[{'days': 'MW', 'times': '0400pm-0830pm', 'dates': '07/10-08/04', 'location': 'CNS 1'}]",['MW 0400pm-0830pm 07/10-08/04 CNS 1'],Warren J  Lancaster,15,14,1
Summer2017,57069,CN 0515,01,3.000,Trauma and Crisis Intervention,"[{'days': 'MW', 'times': '0400pm-0830pm', 'dates': '06/07-07/07', 'location': 'CNS 103'}]",['MW 0400pm-0830pm 06/07-07/07 CNS 103'],Tomichan   Aprame,20,21,-1
Summer2017,57429,CN 0515,02,3.000,Trauma and Crisis Intervention,"[{'days': 'MW', 'times': '0400pm-0830pm', 'dates': '06/07-07/07', 'location': 'BNW 139'}]",['MW 0400pm-0830pm 06/07-07/07 BNW 139'],Cynthia C.  Vail,20,18,2
Summer2017,57444,CN 0524,01,3.000,Domestic Violence in Nicaragua,"[{'days': 'T', 'times': '0455pm-0800pm', 'dates': '06/27-07/25', 'location': 'CNS 101'}]",['T 0455pm-0800pm 06/27-07/25 CNS 101'],Virginia A.  Kelly,20,6,14
Summer2017,57219,CN 0590C,01,3.000,Internship: Clinical Mental Health Counseling,"[{'days': 'M', 'times': '0430pm-0630pm', 'dates': '05/22-08/04', 'location': 'DW G101'}]",['M 0430pm-0630pm 05/22-08/04 DW G101'],JoAnn M.  O'Connell,0,6,-6
Summer2017,57220,CN 0590C,02,3.000,Internship: Clinical Mental Health Counseling,"[{'days': 'M', 'times': '0430pm-0630pm', 'dates': '05/22-08/04', 'location': 'DW G111'}]",['M 0430pm-0630pm 05/22-08/04 DW G111'],Tracey   Robert,0,6,-6
Summer2017,57469,CN 0595,VK,3.000,Independent Study,[],[],Virginia A.  Kelly,0,1,-1
Summer2017,57007,EC 0011,01,3.000,Introduction to Microeconomics,"[{'days': 'MTWRF', 'times': '0930am-1230pm', 'dates': '07/10-07/21', 'location': 'DMH 331'}]",['MTWRF 0930am-1230pm 07/10-07/21 DMH 331'],Philip J.  Lane,0,14,-14
Summer2017,57006,EC 0011,OL1,3.000,Introduction to Microeconomics,[],[],William F.  Vasquez Mazariegos,20,9,11
Summer2017,57009,EC 0012,01,3.000,Introduction to Macroeconomics,"[{'days': 'MTR', 'times': '0645pm-0955pm', 'dates': '06/05-06/30', 'location': 'DSB 109'}]",['MTR 0645pm-0955pm 06/05-06/30 DSB 109'],Mark S.  Leclair,25,6,19
Summer2017,57008,EC 0012,OL1,3.000,Introduction to Macroeconomics,[],[],William F.  Vasquez Mazariegos,20,16,4
Summer2017,57235,EC 0140,OL1,3.000,Health Economics,[],[],Anna-Maria   Aksan,20,8,12
Summer2017,57028,ED 0405,01,3.000,Contexts of Education in the Primary Grades,"[{'days': 'MW', 'times': '0400pm-0800pm', 'dates': '07/10-08/04', 'location': 'CNS 9'}]",['MW 0400pm-0800pm 07/10-08/04 CNS 9'],Claudia Schwarz  Wolen,28,28,0
Summer2017,57405,ED 0429,01,3.000,Philosophical Foundations of Education,"[{'days': 'TR', 'times': '0400pm-0800pm', 'dates': '07/10-08/04', 'location': 'CNS 103'}]",['TR 0400pm-0800pm 07/10-08/04 CNS 103'],Jean E.  Gaumer,20,12,8
Summer2017,57406,ED 0493,01,3.000,Educational Imagination: Exploring Multicultural Identities & Curriculum in a Cross-Cultural Context,"[{'days': 'MWF', 'times': '0900am-0400pm', 'dates': '08/07-08/16', 'location': 'CNS 9'}]",['MWF 0900am-0400pm 08/07-08/16 CNS 9'],Wendy R.  Kohli,20,12,8
Summer2017,57029,ED 0497,01,3.000,Teaching Science in the Elementary Classroom,"[{'days': 'MTWR', 'times': '0430pm-0830pm', 'dates': '05/22-06/06', 'location': 'BNW 332'}]",['MTWR 0430pm-0830pm 05/22-06/06 BNW 332'],Ryan P.  Colwell,28,28,0
Summer2017,57030,ED 0499,01,3.000,Introduction to Educational Research,"[{'days': 'MTW', 'times': '0400pm-0700pm', 'dates': '05/22-06/06', 'location': 'CNS 306'}]",['MTW 0400pm-0700pm 05/22-06/06 CNS 306'],Sarah-Jane   Henry,20,20,0
Summer2017,57031,ED 0499,02,3.000,Introduction to Educational Research,"[{'days': 'M', 'times': '0455pm-0755pm', 'dates': '05/22-05/22', 'location': 'CNS 208'}]",['M 0455pm-0755pm 05/22-05/22 CNS 208'],Barbara Lynn  Welles,20,13,7
Summer2017,57034,ED 0512,01,3.000,Contemporary Schooling in Society,"[{'days': 'TR', 'times': '0430pm-0830pm', 'dates': '06/07-07/07', 'location': 'CNS 1'}]",['TR 0430pm-0830pm 06/07-07/07 CNS 1'],Susan D.  Franzosa,20,17,3
Summer2017,57408,ED 0534,01,3.000,Theories of Learning,"[{'days': 'WR', 'times': '0430pm-0800pm', 'dates': '06/07-06/29', 'location': 'DMH 148'}]",['WR 0430pm-0800pm 06/07-06/29 DMH 148'],Deborah L.  Edelman,5,4,1
Summer2017,57037,ED 0572,01,3.000,Guided Research in Science,[],[],Bridget M.  Fine,20,1,19
Summer2017,57445,ED 0580,01,3.000,Directed Observations for Secondary DSAP Candidates: Part II,[],[],Bernadine   Krawczyk,0,1,-1
Summer2017,57462,ED 0595,01,3.000,Independent Study,[],[],Anne E  Campbell,1,1,0
Summer2017,57432,MD 0099,02,0.000,Comprehensive Exam,"[{'days': 'W', 'times': '1200pm-0300pm', 'dates': '07/12-07/12', 'location': 'CNS 108'}]",['W 1200pm-0300pm 07/12-07/12 CNS 108'],Joshua C.  Elliott,5,1,4
Summer2017,57412,MD 0400,OL1,3.000,Introduction to Educational Technology,[],[],Joshua C.  Elliott,20,21,-1
Summer2017,57413,MD 0401A,01,3.000,Special Topics: Survey of Educational Technology Leadership,"[{'days': 'MW', 'times': '0430pm-0830pm', 'dates': '07/10-08/04', 'location': 'CNS 10'}]",['MW 0430pm-0830pm 07/10-08/04 CNS 10'],Ralph   Valenzisi,20,5,15
Summer2017,57415,MD 0465,01,3.000,Emerging Technologies: Innovative Uses for Student Devices in the Classroom,"[{'days': 'MTWRF', 'times': '0900am-0330pm', 'dates': '07/17-07/21', 'location': 'DMH 149'}]",['MTWRF 0900am-0330pm 07/17-07/21 DMH 149'],Joshua C.  Elliott,20,15,5
Summer2017,57416,MD 0465,02,3.000,Emerging Technologies: Digital Storytelling,"[{'days': 'MTWRF', 'times': '0900am-0330pm', 'dates': '08/07-08/11', 'location': 'DMH 149'}]",['MTWRF 0900am-0330pm 08/07-08/11 DMH 149'],Joshua C.  Elliott,20,7,13
Summer2017,57426,MD 0541,01,3.000,21st Century Literacies in the Classroom,"[{'days': 'MTWRF', 'times': '0900am-0330pm', 'dates': '08/07-08/11', 'location': 'DMH 148'}]",['MTWRF 0900am-0330pm 08/07-08/11 DMH 148'],Patrick Michael  Egan,20,6,14
Summer2017,57425,MD 0585,OL1,3.000,Capstone Experience,[],[],Jay L.  Rozgonyi,4,4,0
Summer2017,57449,ECE 0551,01,3.000,Thesis II,[],[],Ryan A.  Munden,0,1,-1
Summer2017,57371,EG 0060,01,3.000,STEM of Guitar,"[{'days': 'MTWRF', 'times': '0930am-1230pm', 'dates': '07/10-07/21', 'location': 'BNW 127'}]",['MTWRF 0930am-1230pm 07/10-07/21 BNW 127'],Ryan A.  Munden,0,8,-8
Summer2017,57114,EN 0012,OL1,3.000,Texts and Contexts II: Writing About Literature,[],[],Christopher Grant  Madden,20,9,11
Summer2017,57111,EN 0101,OL1,3.000,Introduction to Literary and Cultural Studies,[],[],Gita   Rajan,20,16,4
Summer2017,57375,EN 0161,01,3.000,Irish Literature,"[{'days': 'MTWRF', 'times': '0100pm-0300pm', 'dates': '06/05-06/30', 'location': 'CNS 9'}]",['MTWRF 0100pm-0300pm 06/05-06/30 CNS 9'],Marion M.  White,25,10,15
Summer2017,57038,EN 0405,01,3.000,Literature for Young Adults,"[{'days': 'TR', 'times': '1000am-0230pm', 'dates': '07/10-08/04', 'location': 'CNS 104'}]",['TR 1000am-0230pm 07/10-08/04 CNS 104'],Mary Elizabeth  Nelson,18,8,10
Summer2017,57010,ENW 0200,01,3.000,Creative Writing,"[{'days': 'MTWRF', 'times': '0930am-1230pm', 'dates': '07/10-07/21', 'location': 'CNS 9'}]",['MTWRF 0930am-1230pm 07/10-07/21 CNS 9'],Rebecca Louise  Dimyan,0,10,-10
Summer2017,57187,ENW 0346,01,1.000-3.000,Internship,[],[],Betsy A.  Bowen,0,5,-5
Summer2017,57207,FI 0101,OL1,3.000,Introduction to Finance,[],[],Walter F.  Hlawitschka,15,8,7
Summer2017,57186,FI 0391,01,3.000,Internship,[],[],Sarah Jennie  Bollinger,0,8,-8
Summer2017,57448,FI 0392,01,3.000,Internship,[],[],Sarah Jennie  Bollinger,0,1,-1
Summer2017,57307,FI 0393,01,1.000,Internship,[],[],Sarah Jennie  Bollinger,0,0,0
