term,crn,location,day,start,end
Fall2015,75241,DSB 115,F,2015-11-20T14:00:00,2015-11-20T15:15:00
Fall2015,75241,DSB 115,T,2015-11-24T14:00:00,2015-11-24T15:15:00
Fall2015,75241,DSB 115,T,2015-12-01T14:00:00,2015-12-01T15:15:00
Fall2015,75241,DSB 115,F,2015-12-04T14:00:00,2015-12-04T15:15:00
Fall2015,75243,DSB 111,T,2015-09-01T08:00:00,2015-09-01T09:15:00
Fall2015,75243,DSB 111,F,2015-09-04T08:00:00,2015-09-04T09:15:00
Fall2015,75243,DSB 111,T,2015-09-08T08:00:00,2015-09-08T09:15:00
Fall2015,75243,DSB 111,F,2015-09-11T08:00:00,2015-09-11T09:15:00
Fall2015,75243,DSB 111,T,2015-09-15T08:00:00,2015-09-15T09:15:00
Fall2015,75243,DSB 111,F,2015-09-18T08:00:00,2015-09-18T09:15:00
Fall2015,75243,DSB 111,T,2015-09-22T08:00:00,2015-09-22T09:15:00
Fall2015,75243,DSB 111,F,2015-09-25T08:00:00,2015-09-25T09:15:00
Fall2015,75243,DSB 111,T,2015-09-29T08:00:00,2015-09-29T09:15:00
Fall2015,75243,DSB 111,F,2015-10-02T08:00:00,2015-10-02T09:15:00
Fall2015,75243,DSB 111,T,2015-10-06T08:00:00,2015-10-06T09:15:00
Fall2015,75243,DSB 111,F,2015-10-09T08:00:00,2015-10-09T09:15:00
Fall2015,75243,DSB 111,F,2015-10-16T08:00:00,2015-10-16T09:15:00
Fall2015,75243,DSB 111,T,2015-10-20T08:00:00,2015-10-20T09:15:00
Fall2015,75243,DSB 111,F,2015-10-23T08:00:00,2015-10-23T09:15:00
Fall2015,75243,DSB 111,T,2015-10-27T08:00:00,2015-10-27T09:15:00
Fall2015,75243,DSB 111,F,2015-10-30T08:00:00,2015-10-30T09:15:00
Fall2015,75243,DSB 111,T,2015-11-03T08:00:00,2015-11-03T09:15:00
Fall2015,75243,DSB 111,F,2015-11-06T08:00:00,2015-11-06T09:15:00
Fall2015,75243,DSB 111,T,2015-11-10T08:00:00,2015-11-10T09:15:00
Fall2015,75243,DSB 111,F,2015-11-13T08:00:00,2015-11-13T09:15:00
Fall2015,75243,DSB 111,T,2015-11-17T08:00:00,2015-11-17T09:15:00
Fall2015,75243,DSB 111,F,2015-11-20T08:00:00,2015-11-20T09:15:00
Fall2015,75243,DSB 111,T,2015-11-24T08:00:00,2015-11-24T09:15:00
Fall2015,75243,DSB 111,T,2015-12-01T08:00:00,2015-12-01T09:15:00
Fall2015,75243,DSB 111,F,2015-12-04T08:00:00,2015-12-04T09:15:00
Fall2015,75244,DSB 111,T,2015-09-01T09:30:00,2015-09-01T10:45:00
Fall2015,75244,DSB 111,F,2015-09-04T09:30:00,2015-09-04T10:45:00
Fall2015,75244,DSB 111,T,2015-09-08T09:30:00,2015-09-08T10:45:00
Fall2015,75244,DSB 111,F,2015-09-11T09:30:00,2015-09-11T10:45:00
Fall2015,75244,DSB 111,T,2015-09-15T09:30:00,2015-09-15T10:45:00
Fall2015,75244,DSB 111,F,2015-09-18T09:30:00,2015-09-18T10:45:00
Fall2015,75244,DSB 111,T,2015-09-22T09:30:00,2015-09-22T10:45:00
Fall2015,75244,DSB 111,F,2015-09-25T09:30:00,2015-09-25T10:45:00
Fall2015,75244,DSB 111,T,2015-09-29T09:30:00,2015-09-29T10:45:00
Fall2015,75244,DSB 111,F,2015-10-02T09:30:00,2015-10-02T10:45:00
Fall2015,75244,DSB 111,T,2015-10-06T09:30:00,2015-10-06T10:45:00
Fall2015,75244,DSB 111,F,2015-10-09T09:30:00,2015-10-09T10:45:00
Fall2015,75244,DSB 111,F,2015-10-16T09:30:00,2015-10-16T10:45:00
Fall2015,75244,DSB 111,T,2015-10-20T09:30:00,2015-10-20T10:45:00
Fall2015,75244,DSB 111,F,2015-10-23T09:30:00,2015-10-23T10:45:00
Fall2015,75244,DSB 111,T,2015-10-27T09:30:00,2015-10-27T10:45:00
Fall2015,75244,DSB 111,F,2015-10-30T09:30:00,2015-10-30T10:45:00
Fall2015,75244,DSB 111,T,2015-11-03T09:30:00,2015-11-03T10:45:00
Fall2015,75244,DSB 111,F,2015-11-06T09:30:00,2015-11-06T10:45:00
Fall2015,75244,DSB 111,T,2015-11-10T09:30:00,2015-11-10T10:45:00
Fall2015,75244,DSB 111,F,2015-11-13T09:30:00,2015-11-13T10:45:00
Fall2015,75244,DSB 111,T,2015-11-17T09:30:00,2015-11-17T10:45:00
Fall2015,75244,DSB 111,F,2015-11-20T09:30:00,2015-11-20T10:45:00
Fall2015,75244,DSB 111,T,2015-11-24T09:30:00,2015-11-24T10:45:00
Fall2015,75244,DSB 111,T,2015-12-01T09:30:00,2015-12-01T10:45:00
Fall2015,75244,DSB 111,F,2015-12-04T09:30:00,2015-12-04T10:45:00
Fall2015,75242,DSB 111,R,2015-09-03T09:30:00,2015-09-03T10:45:00
Fall2015,75242,DSB 111,M,2015-09-07T09:30:00,2015-09-07T10:45:00
Fall2015,75242,DSB 111,R,2015-09-10T09:30:00,2015-09-10T10:45:00
Fall2015,75242,DSB 111,M,2015-09-14T09:30:00,2015-09-14T10:45:00
Fall2015,75242,DSB 111,R,2015-09-17T09:30:00,2015-09-17T10:45:00
Fall2015,75242,DSB 111,M,2015-09-21T09:30:00,2015-09-21T10:45:00
Fall2015,75242,DSB 111,R,2015-09-24T09:30:00,2015-09-24T10:45:00
Fall2015,75242,DSB 111,M,2015-09-28T09:30:00,2015-09-28T10:45:00
Fall2015,75242,DSB 111,R,2015-10-01T09:30:00,2015-10-01T10:45:00
Fall2015,75242,DSB 111,M,2015-10-05T09:30:00,2015-10-05T10:45:00
Fall2015,75242,DSB 111,R,2015-10-08T09:30:00,2015-10-08T10:45:00
Fall2015,75242,DSB 111,R,2015-10-15T09:30:00,2015-10-15T10:45:00
Fall2015,75242,DSB 111,M,2015-10-19T09:30:00,2015-10-19T10:45:00
Fall2015,75242,DSB 111,R,2015-10-22T09:30:00,2015-10-22T10:45:00
Fall2015,75242,DSB 111,M,2015-10-26T09:30:00,2015-10-26T10:45:00
Fall2015,75242,DSB 111,R,2015-10-29T09:30:00,2015-10-29T10:45:00
Fall2015,75242,DSB 111,M,2015-11-02T09:30:00,2015-11-02T10:45:00
Fall2015,75242,DSB 111,R,2015-11-05T09:30:00,2015-11-05T10:45:00
Fall2015,75242,DSB 111,M,2015-11-09T09:30:00,2015-11-09T10:45:00
Fall2015,75242,DSB 111,R,2015-11-12T09:30:00,2015-11-12T10:45:00
Fall2015,75242,DSB 111,M,2015-11-16T09:30:00,2015-11-16T10:45:00
Fall2015,75242,DSB 111,R,2015-11-19T09:30:00,2015-11-19T10:45:00
Fall2015,75242,DSB 111,M,2015-11-23T09:30:00,2015-11-23T10:45:00
Fall2015,75242,DSB 111,M,2015-11-30T09:30:00,2015-11-30T10:45:00
Fall2015,75242,DSB 111,R,2015-12-03T09:30:00,2015-12-03T10:45:00
Fall2015,75242,DSB 111,M,2015-12-07T09:30:00,2015-12-07T10:45:00
Fall2015,75461,DSB 111,T,2015-09-01T12:30:00,2015-09-01T13:45:00
Fall2015,75461,DSB 111,F,2015-09-04T12:30:00,2015-09-04T13:45:00
Fall2015,75461,DSB 111,T,2015-09-08T12:30:00,2015-09-08T13:45:00
Fall2015,75461,DSB 111,F,2015-09-11T12:30:00,2015-09-11T13:45:00
Fall2015,75461,DSB 111,T,2015-09-15T12:30:00,2015-09-15T13:45:00
Fall2015,75461,DSB 111,F,2015-09-18T12:30:00,2015-09-18T13:45:00
Fall2015,75461,DSB 111,T,2015-09-22T12:30:00,2015-09-22T13:45:00
Fall2015,75461,DSB 111,F,2015-09-25T12:30:00,2015-09-25T13:45:00
Fall2015,75461,DSB 111,T,2015-09-29T12:30:00,2015-09-29T13:45:00
Fall2015,75461,DSB 111,F,2015-10-02T12:30:00,2015-10-02T13:45:00
Fall2015,75461,DSB 111,T,2015-10-06T12:30:00,2015-10-06T13:45:00
Fall2015,75461,DSB 111,F,2015-10-09T12:30:00,2015-10-09T13:45:00
Fall2015,75461,DSB 111,F,2015-10-16T12:30:00,2015-10-16T13:45:00
Fall2015,75461,DSB 111,T,2015-10-20T12:30:00,2015-10-20T13:45:00
Fall2015,75461,DSB 111,F,2015-10-23T12:30:00,2015-10-23T13:45:00
Fall2015,75461,DSB 111,T,2015-10-27T12:30:00,2015-10-27T13:45:00
Fall2015,75461,DSB 111,F,2015-10-30T12:30:00,2015-10-30T13:45:00
Fall2015,75461,DSB 111,T,2015-11-03T12:30:00,2015-11-03T13:45:00
Fall2015,75461,DSB 111,F,2015-11-06T12:30:00,2015-11-06T13:45:00
Fall2015,75461,DSB 111,T,2015-11-10T12:30:00,2015-11-10T13:45:00
Fall2015,75461,DSB 111,F,2015-11-13T12:30:00,2015-11-13T13:45:00
Fall2015,75461,DSB 111,T,2015-11-17T12:30:00,2015-11-17T13:45:00
Fall2015,75461,DSB 111,F,2015-11-20T12:30:00,2015-11-20T13:45:00
Fall2015,75461,DSB 111,T,2015-11-24T12:30:00,2015-11-24T13:45:00
Fall2015,75461,DSB 111,T,2015-12-01T12:30:00,2015-12-01T13:45:00
Fall2015,75461,DSB 111,F,2015-12-04T12:30:00,2015-12-04T13:45:00
Fall2015,75484,DSB 111,T,2015-09-01T15:30:00,2015-09-01T16:45:00
Fall2015,75484,DSB 111,F,2015-09-04T15:30:00,2015-09-04T16:45:00
Fall2015,75484,DSB 111,T,2015-09-08T15:30:00,2015-09-08T16:45:00
Fall2015,75484,DSB 111,F,2015-09-11T15:30:00,2015-09-11T16:45:00
Fall2015,75484,DSB 111,T,2015-09-15T15:30:00,2015-09-15T16:45:00
Fall2015,75484,DSB 111,F,2015-09-18T15:30:00,2015-09-18T16:45:00
Fall2015,75484,DSB 111,T,2015-09-22T15:30:00,2015-09-22T16:45:00
Fall2015,75484,DSB 111,F,2015-09-25T15:30:00,2015-09-25T16:45:00
Fall2015,75484,DSB 111,T,2015-09-29T15:30:00,2015-09-29T16:45:00
Fall2015,75484,DSB 111,F,2015-10-02T15:30:00,2015-10-02T16:45:00
Fall2015,75484,DSB 111,T,2015-10-06T15:30:00,2015-10-06T16:45:00
Fall2015,75484,DSB 111,F,2015-10-09T15:30:00,2015-10-09T16:45:00
Fall2015,75484,DSB 111,F,2015-10-16T15:30:00,2015-10-16T16:45:00
Fall2015,75484,DSB 111,T,2015-10-20T15:30:00,2015-10-20T16:45:00
Fall2015,75484,DSB 111,F,2015-10-23T15:30:00,2015-10-23T16:45:00
Fall2015,75484,DSB 111,T,2015-10-27T15:30:00,2015-10-27T16:45:00
Fall2015,75484,DSB 111,F,2015-10-30T15:30:00,2015-10-30T16:45:00
Fall2015,75484,DSB 111,T,2015-11-03T15:30:00,2015-11-03T16:45:00
Fall2015,75484,DSB 111,F,2015-11-06T15:30:00,2015-11-06T16:45:00
Fall2015,75484,DSB 111,T,2015-11-10T15:30:00,2015-11-10T16:45:00
Fall2015,75484,DSB 111,F,2015-11-13T15:30:00,2015-11-13T16:45:00
Fall2015,75484,DSB 111,T,2015-11-17T15:30:00,2015-11-17T16:45:00
Fall2015,75484,DSB 111,F,2015-11-20T15:30:00,2015-11-20T16:45:00
Fall2015,75484,DSB 111,T,2015-11-24T15:30:00,2015-11-24T16:45:00
Fall2015,75484,DSB 111,T,2015-12-01T15:30:00,2015-12-01T16:45:00
Fall2015,75484,DSB 111,F,2015-12-04T15:30:00,2015-12-04T16:45:00
Fall2015,75729,DSB 105,T,2015-09-01T11:00:00,2015-09-01T12:15:00
Fall2015,75729,DSB 105,F,2015-09-04T11:00:00,2015-09-04T12:15:00
Fall2015,75729,DSB 105,T,2015-09-08T11:00:00,2015-09-08T12:15:00
Fall2015,75729,DSB 105,F,2015-09-11T11:00:00,2015-09-11T12:15:00
Fall2015,75729,DSB 105,T,2015-09-15T11:00:00,2015-09-15T12:15:00
Fall2015,75729,DSB 105,F,2015-09-18T11:00:00,2015-09-18T12:15:00
Fall2015,75729,DSB 105,T,2015-09-22T11:00:00,2015-09-22T12:15:00
Fall2015,75729,DSB 105,F,2015-09-25T11:00:00,2015-09-25T12:15:00
Fall2015,75729,DSB 105,T,2015-09-29T11:00:00,2015-09-29T12:15:00
Fall2015,75729,DSB 105,F,2015-10-02T11:00:00,2015-10-02T12:15:00
Fall2015,75729,DSB 105,T,2015-10-06T11:00:00,2015-10-06T12:15:00
Fall2015,75729,DSB 105,F,2015-10-09T11:00:00,2015-10-09T12:15:00
Fall2015,75729,DSB 105,F,2015-10-16T11:00:00,2015-10-16T12:15:00
Fall2015,75729,DSB 105,T,2015-10-20T11:00:00,2015-10-20T12:15:00
Fall2015,75729,DSB 105,F,2015-10-23T11:00:00,2015-10-23T12:15:00
Fall2015,75729,DSB 105,T,2015-10-27T11:00:00,2015-10-27T12:15:00
Fall2015,75729,DSB 105,F,2015-10-30T11:00:00,2015-10-30T12:15:00
Fall2015,75729,DSB 105,T,2015-11-03T11:00:00,2015-11-03T12:15:00
Fall2015,75729,DSB 105,F,2015-11-06T11:00:00,2015-11-06T12:15:00
Fall2015,75729,DSB 105,T,2015-11-10T11:00:00,2015-11-10T12:15:00
Fall2015,75729,DSB 105,F,2015-11-13T11:00:00,2015-11-13T12:15:00
Fall2015,75729,DSB 105,T,2015-11-17T11:00:00,2015-11-17T12:15:00
Fall2015,75729,DSB 105,F,2015-11-20T11:00:00,2015-11-20T12:15:00
Fall2015,75729,DSB 105,T,2015-11-24T11:00:00,2015-11-24T12:15:00
Fall2015,75729,DSB 105,T,2015-12-01T11:00:00,2015-12-01T12:15:00
Fall2015,75729,DSB 105,F,2015-12-04T11:00:00,2015-12-04T12:15:00
Fall2015,76101,DSB 105,T,2015-09-01T12:30:00,2015-09-01T13:45:00
Fall2015,76101,DSB 105,F,2015-09-04T12:30:00,2015-09-04T13:45:00
Fall2015,76101,DSB 105,T,2015-09-08T12:30:00,2015-09-08T13:45:00
Fall2015,76101,DSB 105,F,2015-09-11T12:30:00,2015-09-11T13:45:00
Fall2015,76101,DSB 105,T,2015-09-15T12:30:00,2015-09-15T13:45:00
Fall2015,76101,DSB 105,F,2015-09-18T12:30:00,2015-09-18T13:45:00
Fall2015,76101,DSB 105,T,2015-09-22T12:30:00,2015-09-22T13:45:00
Fall2015,76101,DSB 105,F,2015-09-25T12:30:00,2015-09-25T13:45:00
Fall2015,76101,DSB 105,T,2015-09-29T12:30:00,2015-09-29T13:45:00
Fall2015,76101,DSB 105,F,2015-10-02T12:30:00,2015-10-02T13:45:00
Fall2015,76101,DSB 105,T,2015-10-06T12:30:00,2015-10-06T13:45:00
Fall2015,76101,DSB 105,F,2015-10-09T12:30:00,2015-10-09T13:45:00
Fall2015,76101,DSB 105,F,2015-10-16T12:30:00,2015-10-16T13:45:00
Fall2015,76101,DSB 105,T,2015-10-20T12:30:00,2015-10-20T13:45:00
Fall2015,76101,DSB 105,F,2015-10-23T12:30:00,2015-10-23T13:45:00
Fall2015,76101,DSB 105,T,2015-10-27T12:30:00,2015-10-27T13:45:00
Fall2015,76101,DSB 105,F,2015-10-30T12:30:00,2015-10-30T13:45:00
Fall2015,76101,DSB 105,T,2015-11-03T12:30:00,2015-11-03T13:45:00
Fall2015,76101,DSB 105,F,2015-11-06T12:30:00,2015-11-06T13:45:00
Fall2015,76101,DSB 105,T,2015-11-10T12:30:00,2015-11-10T13:45:00
Fall2015,76101,DSB 105,F,2015-11-13T12:30:00,2015-11-13T13:45:00
Fall2015,76101,DSB 105,T,2015-11-17T12:30:00,2015-11-17T13:45:00
Fall2015,76101,DSB 105,F,2015-11-20T12:30:00,2015-11-20T13:45:00
Fall2015,76101,DSB 105,T,2015-11-24T12:30:00,2015-11-24T13:45:00
Fall2015,76101,DSB 105,T,2015-12-01T12:30:00,2015-12-01T13:45:00
Fall2015,76101,DSB 105,F,2015-12-04T12:30:00,2015-12-04T13:45:00
Fall2015,76102,DSB 110B,W,2015-09-02T17:00:00,2015-09-02T18:15:00
Fall2015,76102,DSB 110B,M,2015-09-07T17:00:00,2015-09-07T18:15:00
Fall2015,76102,DSB 110B,W,2015-09-09T17:00:00,2015-09-09T18:15:00
Fall2015,76102,DSB 110B,M,2015-09-14T17:00:00,2015-09-14T18:15:00
Fall2015,76102,DSB 110B,W,2015-09-16T17:00:00,2015-09-16T18:15:00
Fall2015,76102,DSB 110B,M,2015-09-21T17:00:00,2015-09-21T18:15:00
Fall2015,76102,DSB 110B,W,2015-09-23T17:00:00,2015-09-23T18:15:00
Fall2015,76102,DSB 110B,M,2015-09-28T17:00:00,2015-09-28T18:15:00
Fall2015,76102,DSB 110B,W,2015-09-30T17:00:00,2015-09-30T18:15:00
Fall2015,76102,DSB 110B,M,2015-10-05T17:00:00,2015-10-05T18:15:00
Fall2015,76102,DSB 110B,W,2015-10-07T17:00:00,2015-10-07T18:15:00
Fall2015,76102,DSB 110B,W,2015-10-14T17:00:00,2015-10-14T18:15:00
Fall2015,76102,DSB 110B,M,2015-10-19T17:00:00,2015-10-19T18:15:00
Fall2015,76102,DSB 110B,W,2015-10-21T17:00:00,2015-10-21T18:15:00
Fall2015,76102,DSB 110B,M,2015-10-26T17:00:00,2015-10-26T18:15:00
Fall2015,76102,DSB 110B,W,2015-10-28T17:00:00,2015-10-28T18:15:00
Fall2015,76102,DSB 110B,M,2015-11-02T17:00:00,2015-11-02T18:15:00
Fall2015,76102,DSB 110B,W,2015-11-04T17:00:00,2015-11-04T18:15:00
Fall2015,76102,DSB 110B,M,2015-11-09T17:00:00,2015-11-09T18:15:00
Fall2015,76102,DSB 110B,W,2015-11-11T17:00:00,2015-11-11T18:15:00
Fall2015,76102,DSB 110B,M,2015-11-16T17:00:00,2015-11-16T18:15:00
Fall2015,76102,DSB 110B,W,2015-11-18T17:00:00,2015-11-18T18:15:00
Fall2015,76102,DSB 110B,M,2015-11-23T17:00:00,2015-11-23T18:15:00
Fall2015,76102,DSB 110B,M,2015-11-30T17:00:00,2015-11-30T18:15:00
Fall2015,76102,DSB 110B,W,2015-12-02T17:00:00,2015-12-02T18:15:00
Fall2015,76102,DSB 110B,M,2015-12-07T17:00:00,2015-12-07T18:15:00
Fall2015,76689,DSB 110B,W,2015-09-02T18:30:00,2015-09-02T19:45:00
Fall2015,76689,DSB 110B,M,2015-09-07T18:30:00,2015-09-07T19:45:00
Fall2015,76689,DSB 110B,W,2015-09-09T18:30:00,2015-09-09T19:45:00
Fall2015,76689,DSB 110B,M,2015-09-14T18:30:00,2015-09-14T19:45:00
Fall2015,76689,DSB 110B,W,2015-09-16T18:30:00,2015-09-16T19:45:00
Fall2015,76689,DSB 110B,M,2015-09-21T18:30:00,2015-09-21T19:45:00
Fall2015,76689,DSB 110B,W,2015-09-23T18:30:00,2015-09-23T19:45:00
Fall2015,76689,DSB 110B,M,2015-09-28T18:30:00,2015-09-28T19:45:00
Fall2015,76689,DSB 110B,W,2015-09-30T18:30:00,2015-09-30T19:45:00
Fall2015,76689,DSB 110B,M,2015-10-05T18:30:00,2015-10-05T19:45:00
Fall2015,76689,DSB 110B,W,2015-10-07T18:30:00,2015-10-07T19:45:00
Fall2015,76689,DSB 110B,W,2015-10-14T18:30:00,2015-10-14T19:45:00
Fall2015,76689,DSB 110B,M,2015-10-19T18:30:00,2015-10-19T19:45:00
Fall2015,76689,DSB 110B,W,2015-10-21T18:30:00,2015-10-21T19:45:00
Fall2015,76689,DSB 110B,M,2015-10-26T18:30:00,2015-10-26T19:45:00
Fall2015,76689,DSB 110B,W,2015-10-28T18:30:00,2015-10-28T19:45:00
Fall2015,76689,DSB 110B,M,2015-11-02T18:30:00,2015-11-02T19:45:00
Fall2015,76689,DSB 110B,W,2015-11-04T18:30:00,2015-11-04T19:45:00
Fall2015,76689,DSB 110B,M,2015-11-09T18:30:00,2015-11-09T19:45:00
Fall2015,76689,DSB 110B,W,2015-11-11T18:30:00,2015-11-11T19:45:00
Fall2015,76689,DSB 110B,M,2015-11-16T18:30:00,2015-11-16T19:45:00
Fall2015,76689,DSB 110B,W,2015-11-18T18:30:00,2015-11-18T19:45:00
Fall2015,76689,DSB 110B,M,2015-11-23T18:30:00,2015-11-23T19:45:00
Fall2015,76689,DSB 110B,M,2015-11-30T18:30:00,2015-11-30T19:45:00
Fall2015,76689,DSB 110B,W,2015-12-02T18:30:00,2015-12-02T19:45:00
Fall2015,76689,DSB 110B,M,2015-12-07T18:30:00,2015-12-07T19:45:00
Fall2015,76690,DSB 111,T,2015-09-01T11:00:00,2015-09-01T12:15:00
Fall2015,76690,DSB 111,F,2015-09-04T11:00:00,2015-09-04T12:15:00
Fall2015,76690,DSB 111,T,2015-09-08T11:00:00,2015-09-08T12:15:00
Fall2015,76690,DSB 111,F,2015-09-11T11:00:00,2015-09-11T12:15:00
Fall2015,76690,DSB 111,T,2015-09-15T11:00:00,2015-09-15T12:15:00
Fall2015,76690,DSB 111,F,2015-09-18T11:00:00,2015-09-18T12:15:00
Fall2015,76690,DSB 111,T,2015-09-22T11:00:00,2015-09-22T12:15:00
Fall2015,76690,DSB 111,F,2015-09-25T11:00:00,2015-09-25T12:15:00
Fall2015,76690,DSB 111,T,2015-09-29T11:00:00,2015-09-29T12:15:00
Fall2015,76690,DSB 111,F,2015-10-02T11:00:00,2015-10-02T12:15:00
Fall2015,76690,DSB 111,T,2015-10-06T11:00:00,2015-10-06T12:15:00
