crn,catalog_id,section,credits,title,meetings,primary_instructor
57110,CH 0112L,01,1.000,General Chemistry II Lab,"[{'days': 'TWR', 'times': '1230pm-0330pm', 'dates': '07/10-08/11', 'location': 'BNW 361'}]",Jon J.  Harper
57364,CH 0211,01,3.000,Organic Chemistry I,"[{'days': 'MTWRF', 'times': '0800am-1000am', 'dates': '06/05-07/07', 'location': 'BNW 333'}]",Donald J.  Wolanin
57365,CH 0211L,01,1.000,Organic Chemistry I Lab,"[{'days': 'TWR', 'times': '1230pm-0430pm', 'dates': '06/05-07/07', 'location': 'BNW 339'}]",Omari   Ansong
57366,CH 0212,01,3.000,Organic Chemistry II,"[{'days': 'MTWRF', 'times': '0800am-1000am', 'dates': '07/10-08/11', 'location': 'BNW 333'}]",Donald J.  Wolanin
57367,CH 0212L,01,1.000,Organic Chemistry II Lab,"[{'days': 'TWR', 'times': '1230pm-0430pm', 'dates': '07/10-08/11', 'location': 'BNW 339'}]",Omari   Ansong
57003,CO 0100,OL1,3.000,Human Communication Theories,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/30-07/08', 'location': 'ONLINE '}]",Qin   Zhang
57154,CO 0101,OL1,3.000,Argument and Advocacy,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/30-07/08', 'location': 'ONLINE '}]",Audra Kate  Nuru
57368,CO 0200,OL1,3.000,Interpersonal Communication Theories,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/10-08/19', 'location': 'ONLINE '}]",Michael P.  Pagano
57004,CO 0240,OL1,3.000,Intercultural Communication,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/30-07/08', 'location': 'ONLINE '}]",Qin   Zhang
57005,CO 0246,01,3.000,Family Communication,"[{'days': 'MTWRF', 'times': '0930am-1230pm', 'dates': '07/10-07/21', 'location': 'DMH 350'}]",Margaret A.  Wills
57232,CO 0399,01,1.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/22-08/31', 'location': 'BY ARR '}]",Qin   Zhang
57233,CO 0399,03,3.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/22-08/31', 'location': 'BY ARR '}]",Qin   Zhang
57369,CO 0430,01,3.000,Written Communication,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '07/13-07/20', 'location': 'CNS 9'}, {'days': 'R', 'times': '0630pm-0900pm', 'dates': '08/03-08/03', 'location': 'CNS 101'}]",Michael P.  Pagano
57459,CO 0561,DG,3.000,Thesis Research,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/23-08/31', 'location': 'BY ARR '}]",David   Gudelunas
57434,CO 0598,AN,3.000,Independent Study,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/22-08/31', 'location': 'BY ARR '}]",Audra Kate  Nuru
57022,CN 0410,01,3.000,Grief and Loss Counseling,"[{'days': 'MTWRF', 'times': '0900am-0400pm', 'dates': '07/24-07/28', 'location': 'CNS 101'}]",Stephanie F.  Hall
57023,CN 0433,01,3.000,Multicultural Issues in Counseling,"[{'days': 'MTWRF', 'times': '0900am-0400pm', 'dates': '07/31-08/04', 'location': 'CNS 10'}]",Courtland C  Lee
57402,CN 0446,01,3.000,Spirituality and Counseling,"[{'days': 'TR', 'times': '0400pm-0830pm', 'dates': '06/07-07/07', 'location': 'CNS 9'}]",Tracey   Robert
57024,CN 0447,01,3.000,Lifespan Human Development,"[{'days': 'MW', 'times': '0100pm-0900pm', 'dates': '05/22-06/05', 'location': 'CNS 209'}]",Virginia A.  Kelly
57403,CN 0457,01,3.000,Career Development: Theory and Practice,"[{'days': 'S', 'times': '0900am-0400pm', 'dates': '06/03-07/07', 'location': 'CNS 10'}]",Tara B.  Malone
57025,CN 0465,01,3.000,Introduction to Substance Abuse and Addictions,"[{'days': 'MW', 'times': '0400pm-0830pm', 'dates': '07/10-08/04', 'location': 'CNS 1'}]",Warren J  Lancaster
57069,CN 0515,01,3.000,Trauma and Crisis Intervention,"[{'days': 'MW', 'times': '0400pm-0830pm', 'dates': '06/07-07/07', 'location': 'CNS 103'}]",Tomichan   Aprame
57429,CN 0515,02,3.000,Trauma and Crisis Intervention,"[{'days': 'MW', 'times': '0400pm-0830pm', 'dates': '06/07-07/07', 'location': 'BNW 139'}]",Cynthia C.  Vail
57444,CN 0524,01,3.000,Domestic Violence in Nicaragua,"[{'days': 'T', 'times': '0455pm-0800pm', 'dates': '06/27-07/25', 'location': 'CNS 101'}, {'days': '\xa0', 'times': 'TBA', 'dates': '07/27-08/05', 'location': 'BY ARR '}]",Virginia A.  Kelly
57219,CN 0590C,01,3.000,Internship: Clinical Mental Health Counseling,"[{'days': 'M', 'times': '0430pm-0630pm', 'dates': '05/22-08/04', 'location': 'DW G101'}]",JoAnn M.  O'Connell
57220,CN 0590C,02,3.000,Internship: Clinical Mental Health Counseling,"[{'days': 'M', 'times': '0430pm-0630pm', 'dates': '05/22-08/04', 'location': 'DW G111'}]",Tracey   Robert
57469,CN 0595,VK,3.000,Independent Study,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/22-08/31', 'location': 'BY ARR '}]",Virginia A.  Kelly
57007,EC 0011,01,3.000,Introduction to Microeconomics,"[{'days': 'MTWRF', 'times': '0930am-1230pm', 'dates': '07/10-07/21', 'location': 'DMH 331'}]",Philip J.  Lane
57006,EC 0011,OL1,3.000,Introduction to Microeconomics,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/30-07/08', 'location': 'ONLINE '}]",William F.  Vasquez Mazariegos
57009,EC 0012,01,3.000,Introduction to Macroeconomics,"[{'days': 'MTR', 'times': '0645pm-0955pm', 'dates': '06/05-06/30', 'location': 'DSB 109'}]",Mark S.  Leclair
57008,EC 0012,OL1,3.000,Introduction to Macroeconomics,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/10-08/19', 'location': 'ONLINE '}]",William F.  Vasquez Mazariegos
57235,EC 0140,OL1,3.000,Health Economics,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/10-08/19', 'location': 'ONLINE '}]",Anna-Maria   Aksan
57028,ED 0405,01,3.000,Contexts of Education in the Primary Grades,"[{'days': 'MW', 'times': '0400pm-0800pm', 'dates': '07/10-08/04', 'location': 'CNS 9'}]",Claudia Schwarz  Wolen
57405,ED 0429,01,3.000,Philosophical Foundations of Education,"[{'days': 'TR', 'times': '0400pm-0800pm', 'dates': '07/10-08/04', 'location': 'CNS 103'}]",Jean E.  Gaumer
57406,ED 0493,01,3.000,Educational Imagination: Exploring Multicultural Identities & Curriculum in a Cross-Cultural Context,"[{'days': 'MWF', 'times': '0900am-0400pm', 'dates': '08/07-08/16', 'location': 'CNS 9'}]",Wendy R.  Kohli
57029,ED 0497,01,3.000,Teaching Science in the Elementary Classroom,"[{'days': 'MTWR', 'times': '0430pm-0830pm', 'dates': '05/22-06/06', 'location': 'BNW 332'}]",Ryan P.  Colwell
57030,ED 0499,01,3.000,Introduction to Educational Research,"[{'days': 'MTW', 'times': '0400pm-0700pm', 'dates': '05/22-06/06', 'location': 'CNS 306'}]",Sarah-Jane   Henry
57031,ED 0499,02,3.000,Introduction to Educational Research,"[{'days': 'M', 'times': '0455pm-0755pm', 'dates': '05/22-05/22', 'location': 'CNS 208'}, {'days': '\xa0', 'times': 'TBA', 'dates': '05/22-07/06', 'location': 'ONLINE '}]",Barbara Lynn  Welles
57034,ED 0512,01,3.000,Contemporary Schooling in Society,"[{'days': 'TR', 'times': '0430pm-0830pm', 'dates': '06/07-07/07', 'location': 'CNS 1'}]",Susan D.  Franzosa
57408,ED 0534,01,3.000,Theories of Learning,"[{'days': 'WR', 'times': '0430pm-0800pm', 'dates': '06/07-06/29', 'location': 'DMH 148'}]",Deborah L.  Edelman
57037,ED 0572,01,3.000,Guided Research in Science,"[{'days': '\xa0', 'times': 'TBA', 'dates': '06/07-07/07', 'location': 'BY ARR '}]",Bridget M.  Fine
57445,ED 0580,01,3.000,Directed Observations for Secondary DSAP Candidates: Part II,"[{'days': '\xa0', 'times': 'TBA', 'dates': '06/07-07/06', 'location': 'BY ARR '}]",Bernadine   Krawczyk
57462,ED 0595,01,3.000,Independent Study,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/22-08/16', 'location': 'BY ARR '}]",Anne E  Campbell
57432,MD 0099,02,0.000,Comprehensive Exam,"[{'days': 'W', 'times': '1200pm-0300pm', 'dates': '07/12-07/12', 'location': 'CNS 108'}]",Joshua C.  Elliott
57412,MD 0400,OL1,3.000,Introduction to Educational Technology,"[{'days': '\xa0', 'times': 'TBA', 'dates': '06/07-07/07', 'location': 'ONLINE '}]",Joshua C.  Elliott
57413,MD 0401A,01,3.000,Special Topics: Survey of Educational Technology Leadership,"[{'days': 'MW', 'times': '0430pm-0830pm', 'dates': '07/10-08/04', 'location': 'CNS 10'}]",Ralph   Valenzisi
57415,MD 0465,01,3.000,Emerging Technologies: Innovative Uses for Student Devices in the Classroom,"[{'days': 'MTWRF', 'times': '0900am-0330pm', 'dates': '07/17-07/21', 'location': 'DMH 149'}]",Joshua C.  Elliott
57416,MD 0465,02,3.000,Emerging Technologies: Digital Storytelling,"[{'days': 'MTWRF', 'times': '0900am-0330pm', 'dates': '08/07-08/11', 'location': 'DMH 149'}]",Joshua C.  Elliott
57426,MD 0541,01,3.000,21st Century Literacies in the Classroom,"[{'days': 'MTWRF', 'times': '0900am-0330pm', 'dates': '08/07-08/11', 'location': 'DMH 148'}]",Patrick Michael  Egan
57425,MD 0585,OL1,3.000,Capstone Experience,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/10-08/04', 'location': 'ONLINE '}]",Jay L.  Rozgonyi
57449,ECE 0551,01,3.000,Thesis II,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/22-08/11', 'location': 'BY ARR '}]",Ryan A.  Munden
57371,EG 0060,01,3.000,STEM of Guitar,"[{'days': 'MTWRF', 'times': '0930am-1230pm', 'dates': '07/10-07/21', 'location': 'BNW 127'}]",Ryan A.  Munden
57114,EN 0012,OL1,3.000,Texts and Contexts II: Writing About Literature,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/10-08/19', 'location': 'ONLINE '}]",Christopher Grant  Madden
57111,EN 0101,OL1,3.000,Introduction to Literary and Cultural Studies,"[{'days': '\xa0', 'times': 'TBA', 'dates': '06/01-06/30', 'location': 'ONLINE '}]",Gita   Rajan
57375,EN 0161,01,3.000,Irish Literature,"[{'days': 'MTWRF', 'times': '0100pm-0300pm', 'dates': '06/05-06/30', 'location': 'CNS 9'}]",Marion M.  White
57038,EN 0405,01,3.000,Literature for Young Adults,"[{'days': 'TR', 'times': '1000am-0230pm', 'dates': '07/10-08/04', 'location': 'CNS 104'}]",Mary Elizabeth  Nelson
57010,ENW 0200,01,3.000,Creative Writing,"[{'days': 'MTWRF', 'times': '0930am-1230pm', 'dates': '07/10-07/21', 'location': 'CNS 9'}]",Rebecca Louise  Dimyan
57187,ENW 0346,01,1.000-3.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/22-08/31', 'location': 'BY ARR '}]",Betsy A.  Bowen
57207,FI 0101,OL1,3.000,Introduction to Finance,"[{'days': '\xa0', 'times': 'TBA', 'dates': '07/10-08/19', 'location': 'ONLINE '}]",Walter F.  Hlawitschka
57186,FI 0391,01,3.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/22-08/31', 'location': 'BY ARR '}]",Sarah Jennie  Bollinger
57448,FI 0392,01,3.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/22-08/31', 'location': 'BY ARR '}]",Sarah Jennie  Bollinger
57307,FI 0393,01,1.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/22-08/31', 'location': 'BY ARR '}]",Sarah Jennie  Bollinger
57131,FI 0400,OL1,3.000,Principles of Finance,"[{'days': 'MTWRF', 'times': '0600pm-1000pm', 'dates': '07/28-08/04', 'location': 'ONLINE '}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '07/29-08/05', 'location': 'ONLINE '}]",Thomas E.  Conine
57132,FI 0560,01,3.000,Global Financial Markets and Institutions,"[{'days': 'MTWR', 'times': '0600pm-0930pm', 'dates': '05/22-05/25', 'location': 'DSB 109'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '05/27-06/03', 'location': 'DSB 109'}, {'days': 'TWRF', 'times': '0600pm-0930pm', 'dates': '05/30-06/02', 'location': 'DSB 109'}]",Philip J.  Lane
57133,FI 0580,01,3.000,Financial Risk Management,"[{'days': 'MTWR', 'times': '0600pm-0930pm', 'dates': '08/14-08/26', 'location': 'DSB 109'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '08/14-08/26', 'location': 'DSB 109'}]",Gregory D.  Koutmos
57458,FR 0381,110,3.000,Independent Study: Elementary French I (FR 110),"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/22-08/31', 'location': 'BY ARR '}]",Joel D.  Goldfield
57118,HI 0010,01,3.000,Origins of the Modern World Since 1500,"[{'days': 'MTWRF', 'times': '0800am-1000am', 'dates': '06/05-06/30', 'location': 'DMH 350'}]",David W.  McFadden
57376,HI 0010,02,3.000,Origins of the Modern World Since 1500,"[{'days': 'MTWRF', 'times': '0100pm-0300pm', 'dates': '07/10-08/04', 'location': 'CNS 106'}]",Nicholas K.  Rutter
57119,HI 0239,01,3.000,20th Century United States,"[{'days': 'MTWRF', 'times': '1030am-1230pm', 'dates': '06/05-06/30', 'location': 'DMH 350'}]",David W.  McFadden
57140,IS 0100,OL1,3.000,Introduction to Information Systems,"[{'days': '\xa0', 'times': 'TBA', 'dates': '06/05-06/30', 'location': 'ONLINE '}]",Yasin   Ozcelik
57302,IS 0391,01,3.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '05/22-08/31', 'location': 'BY ARR '}]",Sarah Jennie  Bollinger
57147,IN 0107,01C,3.000,Color Design,"[{'days': 'TR', 'times': '0930am-1230pm', 'dates': '05/30-06/08', 'location': 'DLH 107'}, {'days': 'T', 'times': '0930am-1230pm', 'dates': '06/13-06/27', 'location': 'DLH 107'}, {'days': 'R', 'times': '0930am-1230pm', 'dates': '07/06-07/06', 'location': 'DLH 107'}, {'days': 'T', 'times': '0930am-1230pm', 'dates': '07/11-08/01', 'location': 'DLH 107'}]",Robert A.  Hardy
57148,IN 0107,01N,0.000,Color Design,"[{'days': 'TR', 'times': '0930am-1230pm', 'dates': '05/30-06/08', 'location': 'DLH 107'}, {'days': 'T', 'times': '0930am-1230pm', 'dates': '06/13-06/27', 'location': 'DLH 107'}, {'days': 'R', 'times': '0930am-1230pm', 'dates': '07/06-07/06', 'location': 'DLH 107'}, {'days': 'T', 'times': '0930am-1230pm', 'dates': '07/11-08/01', 'location': 'DLH 107'}]",Robert A.  Hardy
57149,IN 0122,01C,3.000,Rendering,"[{'days': 'WF', 'times': '1230pm-0330pm', 'dates': '05/31-06/02', 'location': 'DLH 107'}, {'days': 'MW', 'times': '1230pm-0330pm', 'dates': '06/05-06/07', 'location': 'DLH 107'}, {'days': 'M', 'times': '1230pm-0330pm', 'dates': '06/12-06/26', 'location': 'DLH 107'}, {'days': 'W', 'times': '1230pm-0330pm', 'dates': '07/05-07/05', 'location': 'DLH 107'}, {'days': 'M', 'times': '1230pm-0330pm', 'dates': '07/10-07/31', 'location': 'DLH 107'}]",Robert A.  Hardy
57238,IN 0122,01N,0.000,Rendering,"[{'days': 'WF', 'times': '1230pm-0330pm', 'dates': '05/31-06/02', 'location': 'DLH 107'}, {'days': 'MW', 'times': '1230pm-0330pm', 'dates': '06/05-06/07', 'location': 'DLH 107'}, {'days': 'M', 'times': '1230pm-0330pm', 'dates': '06/12-06/26', 'location': 'DLH 107'}, {'days': 'W', 'times': '1230pm-0330pm', 'dates': '07/05-07/05', 'location': 'DLH 107'}, {'days': 'M', 'times': '1230pm-0330pm', 'dates': '07/10-07/31', 'location': 'DLH 107'}]",Robert A.  Hardy
57150,IN 0215,01C,3.000,Lighting for Interiors,"[{'days': 'TR', 'times': '0630pm-0930pm', 'dates': '05/30-06/08', 'location': 'DLH 107'}, {'days': 'T', 'times': '0630pm-0930pm', 'dates': '06/13-06/27', 'location': 'DLH 107'}, {'days': 'R', 'times': '0630pm-0930pm', 'dates': '07/06-07/06', 'location': 'DLH 107'}, {'days': 'T', 'times': '0630pm-0930pm', 'dates': '07/11-08/01', 'location': 'DLH 107'}]",Robert A.  Hardy
